ocreval Word Accuracy Report Version 7.0
----------------------------------------
     295   Words
     150   Misrecognized
   49.15%  Accuracy

Stopwords
   Count   Missed   %Right   Length
       4        4     0.00        1
       3        1    66.67        2
       7        5    28.57    Total

Non-stopwords
   Count   Missed   %Right   Length
      11       11     0.00        1
      54       20    62.96        2
      83       52    37.35        3
      49       16    67.35        4
      26       13    50.00        5
      17       11    35.29        6
      18        5    72.22        7
      11        7    36.36        8
       6        1    83.33        9
       8        6    25.00       10
       1        0   100.00       11
       2        2     0.00       12
       2        1    50.00       13
     288      145    49.65    Total

Distinct Non-stopwords
   Count   Missed   %Right   Occurs
     112       60    46.43        1
      26        5    80.77        2
       5        2    60.00        3
       3        0   100.00        4
       5        1    80.00        5
       3        1    66.67        6
       1        1     0.00        7
       1        1     0.00        8
       3        1    66.67      >10
     159       72    54.72    Total

Phrases
   Count   Missed   %Right   Length
     295      150    49.15        1
     294      198    32.65        2
     293      227    22.53        3
     292      248    15.07        4
     291      264     9.28        5
     290      274     5.52        6
     289      280     3.11        7
     288      282     2.08        8

Stopwords
   Count   Missed   %Right   
       3        3     0.00   a
       1        1     0.00   i
       2        1    50.00   on
       1        0   100.00   or

Non-stopwords
   Count   Missed   %Right   
       1        1     0.00   19
       1        1     0.00   admirablement
       1        1     0.00   aduerſaires
       2        2     0.00   aimant
       1        1     0.00   ain
       1        1     0.00   ait
       1        1     0.00   argumens
       1        1     0.00   attirer
       1        0   100.00   attributs
       1        1     0.00   au
       1        1     0.00   aucune
       1        1     0.00   auons
       1        1     0.00   autre
       1        0   100.00   autres
       1        0   100.00   aux
       2        0   100.00   bien
       1        0   100.00   ble
       1        1     0.00   c
       1        1     0.00   c'e
       1        0   100.00   capa
       2        0   100.00   capable
       1        0   100.00   cau
       1        0   100.00   ce
       3        0   100.00   cela
       1        0   100.00   celle
       4        1    75.00   ces
       1        1     0.00   choſe
       1        1     0.00   co
       1        1     0.00   comparaiſon
       1        0   100.00   conceuoir
       1        0   100.00   contraires
       1        1     0.00   da
       3        1    66.67   dans
      14        3    78.57   de
       1        0   100.00   depend
       1        0   100.00   dependances
       1        0   100.00   dernier
       3        0   100.00   des
       2        0   100.00   deux
       1        1     0.00   deſcartes
       1        1     0.00   dira
       1        1     0.00   dire
       1        0   100.00   diriger
       2        2     0.00   diuer
       1        0   100.00   diuers
       1        1     0.00   diſpo
       1        1     0.00   donc
       1        0   100.00   dont
       1        0   100.00   du
       8        8     0.00   e
       5        1    80.00   en
       1        1     0.00   enduë
       1        1     0.00   endüe
       1        0   100.00   enfin
       4        1    75.00   entre
       1        1     0.00   eur
       1        1     0.00   eux
       1        1     0.00   excitent
       1        1     0.00   exciter
       1        0   100.00   expliqué
       2        0   100.00   faire
       2        0   100.00   fer
       1        0   100.00   fort
       1        1     0.00   fuge
       1        0   100.00   grande
       1        1     0.00   ij
       1        1     0.00   il
       1        0   100.00   ils
       1        0   100.00   incompatibles
       1        1     0.00   iugions
       1        0   100.00   jours
       1        1     0.00   l'esprit
       1        1     0.00   l'homme
       6        4    33.33   la
       1        1     0.00   lait
       5        0   100.00   le
       4        1    75.00   les
       2        1    50.00   leurs
       2        0   100.00   mais
       1        0   100.00   maniere
       1        0   100.00   matiere
       1        0   100.00   mens
       2        2     0.00   meſme
       1        1     0.00   mon
       1        0   100.00   mouuement
       1        1     0.00   n'e
       1        1     0.00   n'y
       6        1    83.33   ne
       1        0   100.00   nort
       1        0   100.00   nos
       5        0   100.00   nous
       1        1     0.00   o
       1        0   100.00   objets
       1        0   100.00   obligé
       1        1     0.00   oppo
       1        1     0.00   oppoſées
       2        1    50.00   ou
       1        0   100.00   partant
       2        0   100.00   parties
       2        0   100.00   pas
       1        1     0.00   penſée
       1        0   100.00   plu
       2        0   100.00   plus
       2        1    50.00   poles
       1        0   100.00   por
       1        0   100.00   pourtant
       1        0   100.00   pouuoir
       1        0   100.00   proprietez
       2        1    50.00   puis
       1        1     0.00   qu'il
       1        1     0.00   qu'on
       1        0   100.00   qu'vn
       2        1    50.00   qualitez
      11        6    45.45   que
       1        0   100.00   quel
       1        0   100.00   quelques
       5        1    80.00   qui
       1        0   100.00   rapport
       2        1    50.00   re
       1        0   100.00   reconnoi
       1        0   100.00   regarde
       1        1     0.00   rencontre
       1        1     0.00   rencontrer
       2        1    50.00   rien
       1        1     0.00   si
       1        0   100.00   te
       1        0   100.00   tel
       1        1     0.00   telle
       2        1    50.00   tion
       2        1    50.00   tout
       1        0   100.00   toû
       1        0   100.00   toûjours
       1        1     0.00   trouuons
       2        2     0.00   té
       2        0   100.00   vers
       1        0   100.00   vertu
       2        0   100.00   vn
       1        0   100.00   vne
       2        0   100.00   vnes
       1        0   100.00   voila
       1        0   100.00   voyons
       1        1     0.00   y
       1        1     0.00   à
       1        1     0.00   é
       3        3     0.00   ſe
       1        1     0.00   ſenti
       1        1     0.00   ſentimens
       5        5     0.00   ſes
       1        1     0.00   ſeulement
       3        3     0.00   ſont
       1        1     0.00   ſubtile
       1        1     0.00   ſujet
       1        1     0.00   ſujets
       1        1     0.00   ſçauroit
      14       14     0.00   
       6        6     0.00   
       1        1     0.00   
       2        2     0.00   
       7        7     0.00   
