groundTruth,result,charsInGroundTruth,charsInResult,characterAccuracy,LCSCharStats Ground Truth Item,LCSCharStats Ground Truth Unicode,LCSCharStats OCR Result Item,LCSCharStats OCR Result Unicode,LCSCharStats OCR Error,LCSCharStats Count
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674646.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674646-00230409.lav.xml.txt,"1745","1808","0.9455587392550143","
minia, mola ceglenim un t. t.*). Bet rakstit uz mola","000a,006d,0069,006e,0069,0061,002c,0020,006d,006f,006c,0061,0020,0063,0065,0067,006c,0065,006e,0069,006d,0020,0075,006e,0020,0074,002e,0020,0074,002e,002a,0029,002e,0020,0042,0065,0074,0020,0072,0061,006b,0073,0074,0069,0074,0020,0075,007a,0020,006d,006f,006c,0061","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674646.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674646-00230409.lav.xml.txt,,,,"
taipat waratu rakstit, jim nabaja zynoms, un todel","000a,0074,0061,0069,0070,0061,0074,0020,0077,0061,0072,0061,0074,0075,0020,0072,0061,006b,0073,0074,0069,0074,002c,0020,006a,0069,006d,0020,006e,0061,0062,0061,006a,0061,0020,007a,0079,006e,006f,006d,0073,002c,0020,0075,006e,0020,0074,006f,0064,0065,006c","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674646.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674646-00230409.lav.xml.txt,,,,"
Jos rakstit beja daudz wigliok, nabeja taidas lelas,","000a,004a,006f,0073,0020,0072,0061,006b,0073,0074,0069,0074,0020,0062,0065,006a,0061,0020,0064,0061,0075,0064,007a,0020,0077,0069,0067,006c,0069,006f,006b,002c,0020,006e,0061,0062,0065,006a,0061,0020,0074,0061,0069,0064,0061,0073,0020,006c,0065,006c,0061,0073,002c","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674646.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674646-00230409.lav.xml.txt,,,,"— ","2014,0020","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674646.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674646-00230409.lav.xml.txt,,,," raksteja uz sowaida materjala — rakst","0020,0072,0061,006b,0073,0074,0065,006a,0061,0020,0075,007a,0020,0073,006f,0077,0061,0069,0064,0061,0020,006d,0061,0074,0065,0072,006a,0061,006c,0061,0020,2014,0020,0072,0061,006b,0073,0074","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674646.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674646-00230409.lav.xml.txt,,,,"
rast loboku rakstišonai materjalu. Un taids mater-","000a,0072,0061,0073,0074,0020,006c,006f,0062,006f,006b,0075,0020,0072,0061,006b,0073,0074,0069,0161,006f,006e,0061,0069,0020,006d,0061,0074,0065,0072,006a,0061,006c,0075,002e,0020,0055,006e,0020,0074,0061,0069,0064,0073,0020,006d,0061,0074,0065,0072,002d","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674646.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674646-00230409.lav.xml.txt,,,,"
nu Sinai Kolna atnese žeidim „Desmit Diwa Bauslibas","000a,006e,0075,0020,0053,0069,006e,0061,0069,0020,004b,006f,006c,006e,0061,0020,0061,0074,006e,0065,0073,0065,0020,017e,0065,0069,0064,0069,006d,0020,201e,0044,0065,0073,006d,0069,0074,0020,0044,0069,0077,0061,0020,0042,0061,0075,0073,006c,0069,0062,0061,0073","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674646.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674646-00230409.lav.xml.txt,,,,"","","
—5","000a,2014,0035","false detection","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674646.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674646-00230409.lav.xml.txt,,,,"5 —","0035,0020,2014","","","miss","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674646.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674646-00230409.lav.xml.txt,,,,"
j","000a,006a","","","none","1"
