ocreval Word Accuracy Report Version 7.0
----------------------------------------
     337   Words
     195   Misrecognized
   42.14%  Accuracy

Stopwords
   Count   Missed   %Right   Length
       5        3    40.00        1
       4        4     0.00        2
       9        7    22.22    Total

Non-stopwords
   Count   Missed   %Right   Length
      15       14     6.67        1
      57       17    70.18        2
     117       85    27.35        3
      38       13    65.79        4
      23       15    34.78        5
      32       21    34.38        6
      12        6    50.00        7
      11        3    72.73        8
      11        8    27.27        9
       4        2    50.00       10
       6        2    66.67       11
       2        2     0.00       12
     328      188    42.68    Total

Distinct Non-stopwords
   Count   Missed   %Right   Occurs
      87       38    56.32        1
      30       15    50.00        2
      12        7    41.67        3
       3        1    66.67        4
       4        1    75.00        5
       1        0   100.00        6
       1        1     0.00        7
       1        0   100.00        9
       6        4    33.33      >10
     145       67    53.79    Total

Phrases
   Count   Missed   %Right   Length
     337      195    42.14        1
     336      252    25.00        2
     335      286    14.63        3
     334      307     8.08        4
     333      322     3.30        5
     332      329     0.90        6
     331      331     0.00        7
     330      330     0.00        8

Stopwords
   Count   Missed   %Right   
       5        3    40.00   a
       1        1     0.00   an
       1        1     0.00   in
       2        2     0.00   on

Non-stopwords
   Count   Missed   %Right   
       1        0   100.00   20
       2        2     0.00   ain
       1        1     0.00   ame
       1        1     0.00   ances
       1        1     0.00   ant
       1        0   100.00   apporter
       1        1     0.00   attribut
       3        1    66.67   attributs
       1        0   100.00   aucune
       1        0   100.00   auoir
       3        3     0.00   autre
       1        1     0.00   c'e
       2        0   100.00   car
       4        2    50.00   ce
       1        0   100.00   celle
       1        0   100.00   cette
       1        0   100.00   cha
       1        1     0.00   choſe
       1        0   100.00   claircir
       2        0   100.00   clairement
       2        2     0.00   compoſé
       2        2     0.00   compriſe
       3        2    33.33   con
       1        1     0.00   conceu
       1        1     0.00   connoi
       1        0   100.00   contient
       1        0   100.00   conuenir
       1        0   100.00   cun
       1        0   100.00   cy
       5        1    80.00   dans
       1        0   100.00   dauantage
       1        0   100.00   dautant
      16        2    87.50   de
       3        0   100.00   deux
       1        1     0.00   deſcartes
       1        1     0.00   deſquels
       1        1     0.00   di
       1        0   100.00   differentes
       2        1    50.00   difficulté
       1        0   100.00   dire
       1        0   100.00   diuers
       1        1     0.00   diſoit
       2        0   100.00   donc
      14       14     0.00   e
       1        1     0.00   ement
       3        1    66.67   en
       2        2     0.00   ence
       3        3     0.00   enduë
       1        1     0.00   ent
       1        0   100.00   entr'eux
       1        1     0.00   entreprendre
       2        2     0.00   er
       1        1     0.00   ertions
       2        2     0.00   eur
       1        1     0.00   eurée
       1        1     0.00   faites
       1        0   100.00   façon
       1        0   100.00   fois
       1        0   100.00   grande
       1        1     0.00   ible
       2        0   100.00   icy
       1        0   100.00   ie
       2        0   100.00   il
       1        1     0.00   impo
       1        1     0.00   ion
       1        0   100.00   iour
       2        2     0.00   ituent
       9        1    88.89   la
       2        0   100.00   le
       2        1    50.00   les
       1        0   100.00   lors
       1        1     0.00   lumiere
       1        0   100.00   luy
       2        0   100.00   là
       2        0   100.00   mais
       1        1     0.00   marque
       1        0   100.00   ment
       3        3     0.00   meſme
       1        0   100.00   mode
       2        2     0.00   mon
       2        2     0.00   mple
       3        3     0.00   n'e
       1        0   100.00   natures
       2        0   100.00   ne
       1        0   100.00   non
       5        0   100.00   notion
       1        0   100.00   ny
       1        1     0.00   oppo
       2        0   100.00   par
       1        0   100.00   pas
       2        2     0.00   penſée
       4        0   100.00   peut
       1        1     0.00   placart
       1        0   100.00   plein
       1        0   100.00   plus
       1        0   100.00   point
       1        1     0.00   pui
       3        2    33.33   qu'il
       1        0   100.00   qu'ils
       1        0   100.00   qu'vn
      11        1    90.91   que
       2        0   100.00   quelque
       2        0   100.00   quelques
       1        0   100.00   ques
       6        1    83.33   qui
       1        1     0.00   raiſonnable
       3        3     0.00   re
       1        0   100.00   remar
       1        0   100.00   remarqueray
       1        0   100.00   rencontrent
       1        1     0.00   reſoluë
       1        0   100.00   roy
       1        1     0.00   s'agit
       1        0   100.00   tels
       1        1     0.00   tiels
       1        0   100.00   tion
       1        0   100.00   touchant
       1        0   100.00   toutes
       1        1     0.00   tradi
       1        0   100.00   traitte
       5        3    40.00   vn
       1        0   100.00   vne
       1        0   100.00   vouloir
       1        0   100.00   y
       2        0   100.00   à
       2        2     0.00   é
       3        3     0.00   ſans
       2        2     0.00   ſe
       1        1     0.00   ſemblables
       2        2     0.00   ſeroit
       1        1     0.00   ſes
       2        2     0.00   ſeul
       1        1     0.00   ſeule
       1        1     0.00   ſont
       3        3     0.00   ſub
       5        5     0.00   ſujet
       1        1     0.00   ſur
       1        1     0.00   ſçauoir
       1        1     0.00   ſçauroit
      23       23     0.00   
      12       12     0.00   
       7        7     0.00   
       2        2     0.00   
       4        4     0.00   
      15       15     0.00   
