ocreval Word Accuracy Report Version 7.0
----------------------------------------
     254   Words
     172   Misrecognized
   32.28%  Accuracy

Stopwords
   Count   Missed   %Right   Length
       5        5     0.00        1
       6        2    66.67        2
       2        0   100.00        3
      13        7    46.15    Total

Non-stopwords
   Count   Missed   %Right   Length
      18       18     0.00        1
      48       37    22.92        2
     106       76    28.30        3
      25       11    56.00        4
      22       14    36.36        5
      10        3    70.00        6
       3        2    33.33        7
       7        4    42.86        8
       2        0   100.00        9
     241      165    31.54    Total

Distinct Non-stopwords
   Count   Missed   %Right   Occurs
      86       49    43.02        1
      18        7    61.11        2
       9        6    33.33        3
       3        2    33.33        4
       2        2     0.00        5
       3        3     0.00        6
       1        0   100.00        8
       1        1     0.00       10
       2        1    50.00      >10
     125       71    43.20    Total

Phrases
   Count   Missed   %Right   Length
     254      172    32.28        1
     253      212    16.21        2
     252      233     7.54        3
     251      243     3.19        4
     250      249     0.40        5
     249      249     0.00        6
     248      248     0.00        7
     247      247     0.00        8

Stopwords
   Count   Missed   %Right   
       4        4     0.00   a
       2        0   100.00   an
       2        2     0.00   he
       1        1     0.00   i
       2        0   100.00   in
       1        0   100.00   not
       1        0   100.00   was

Non-stopwords
   Count   Missed   %Right   
       1        1     0.00   aber
       1        1     0.00   abgrundt
       1        1     0.00   ablie
       1        1     0.00   al
       1        0   100.00   als
       2        1    50.00   alſo
       2        2     0.00   ament
       1        1     0.00   anfe
       1        0   100.00   antwortet
       1        1     0.00   aﬀt
       1        1     0.00   beſ
       1        0   100.00   brennen
       1        1     0.00   d
       1        0   100.00   dahin
       1        0   100.00   dem
       2        1    50.00   den
       2        0   100.00   denn
       4        1    75.00   der
       1        0   100.00   des
       3        0   100.00   die
       6        6     0.00   e
       1        1     0.00   eid
       1        1     0.00   einan
      10       10     0.00   en
       8        5    37.50   er
       1        1     0.00   erey
       1        1     0.00   ern
       1        1     0.00   erſ
       1        0   100.00   es
       3        3     0.00   et
       1        1     0.00   ewigli
       1        0   100.00   ey
       2        2     0.00   f
       1        1     0.00   finan
       1        0   100.00   fodern
       2        0   100.00   fraw
       1        1     0.00   freundſ
       1        0   100.00   frewde
       1        1     0.00   ge
       1        0   100.00   gei
       1        1     0.00   gema
       1        0   100.00   gen
       2        0   100.00   gott
       1        0   100.00   gut
       1        1     0.00   h
       1        0   100.00   habe
       1        1     0.00   halﬀ
       1        0   100.00   hetten
       1        1     0.00   iget
       1        1     0.00   iſ
       1        0   100.00   jh
       1        1     0.00   jhm
       1        1     0.00   jhnen
       2        1    50.00   jhr
       1        0   100.00   jn
       1        1     0.00   kran
       1        1     0.00   kur
       3        3     0.00   le
       1        0   100.00   lebten
       1        0   100.00   leib
       1        0   100.00   leidi
       1        1     0.00   lerley
       1        1     0.00   lie
       1        0   100.00   lieber
       1        0   100.00   ma
       2        0   100.00   mann
       1        0   100.00   mein
       1        0   100.00   ment
       3        1    66.67   mit
       2        2     0.00   mo
       1        0   100.00   nen
       2        2     0.00   ni
       1        0   100.00   notarien
       2        1    50.00   nur
       1        1     0.00   nſ
       1        0   100.00   ohne
       1        1     0.00   po
       1        1     0.00   r
       1        1     0.00   ra
       1        0   100.00   redet
       1        1     0.00   rei
       1        1     0.00   ren
       1        1     0.00   rhanden
       1        1     0.00   ri
       1        1     0.00   seel
       5        5     0.00   t
       4        4     0.00   te
       1        1     0.00   tegli
       3        3     0.00   ten
       2        2     0.00   teuﬀel
       1        1     0.00   th
       1        0   100.00   todes
       1        1     0.00   ts
       1        1     0.00   v
       1        0   100.00   verhieng
       1        0   100.00   verman
       1        1     0.00   verwi
      11        2    81.82   vnd
       1        1     0.00   vorleng
       1        0   100.00   vortheil
       1        1     0.00   w
       1        0   100.00   ward
       1        0   100.00   waren
       1        1     0.00   weil
       2        0   100.00   wie
       1        1     0.00   wolte
       1        1     0.00   wu
       1        1     0.00   zei
       1        0   100.00   zeugen
       3        0   100.00   zu
       2        1    50.00   zum
       1        0   100.00   zuſammen
       1        0   100.00   ſeid
       2        1    50.00   ſein
       1        1     0.00   ſey
       2        2     0.00   ſpra
       2        2     0.00   
       3        3     0.00   
       6        6     0.00   
       5        5     0.00   
       3        3     0.00   
       3        3     0.00   
       4        4     0.00   
       6        6     0.00   
      23       23     0.00   
