groundTruth,result,charsInGroundTruth,charsInResult,characterAccuracy,LCSCharStats Ground Truth Item,LCSCharStats Ground Truth Unicode,LCSCharStats OCR Result Item,LCSCharStats OCR Result Unicode,LCSCharStats OCR Error,LCSCharStats Count
/home/cnd/tmp/dev/ocr_eval_paper/enp/00762144.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00762144-00232705.pol.xml.txt,"3867","3992","0.8626842513576416","
Prez. Rzplitej z dnia 19. I. 1928 r. o organizacji","000a,0050,0072,0065,007a,002e,0020,0052,007a,0070,006c,0069,0074,0065,006a,0020,007a,0020,0064,006e,0069,0061,0020,0031,0039,002e,0020,0049,002e,0020,0031,0039,0032,0038,0020,0072,002e,0020,006f,0020,006f,0072,0067,0061,006e,0069,007a,0061,0063,006a,0069","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00762144.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00762144-00232705.pol.xml.txt,,,,"
Miejskiego, działającego kolegialnie, bądź też","000a,004d,0069,0065,006a,0073,006b,0069,0065,0067,006f,002c,0020,0064,007a,0069,0061,0142,0061,006a,0105,0063,0065,0067,006f,0020,006b,006f,006c,0065,0067,0069,0061,006c,006e,0069,0065,002c,0020,0062,0105,0064,017a,0020,0074,0065,017c","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00762144.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00762144-00232705.pol.xml.txt,,,,"
nej (Dz. U. R. P. Nr 80, poz. 555 z r. 1936) oraz","000a,006e,0065,006a,0020,0028,0044,007a,002e,0020,0055,002e,0020,0052,002e,0020,0050,002e,0020,004e,0072,0020,0038,0030,002c,0020,0070,006f,007a,002e,0020,0035,0035,0035,0020,007a,0020,0072,002e,0020,0031,0039,0033,0036,0029,0020,006f,0072,0061,007a","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00762144.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00762144-00232705.pol.xml.txt,,,,"
wyżej wymienionej ustawy uchwały Zarządu","000a,0077,0079,017c,0065,006a,0020,0077,0079,006d,0069,0065,006e,0069,006f,006e,0065,006a,0020,0075,0073,0074,0061,0077,0079,0020,0075,0063,0068,0077,0061,0142,0079,0020,005a,0061,0072,007a,0105,0064,0075","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00762144.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00762144-00232705.pol.xml.txt,,,,"
R. P. Nr 57, poz. 366) zarządzam co następuje.","000a,0052,002e,0020,0050,002e,0020,004e,0072,0020,0035,0037,002c,0020,0070,006f,007a,002e,0020,0033,0036,0036,0029,0020,007a,0061,0072,007a,0105,0064,007a,0061,006d,0020,0063,006f,0020,006e,0061,0073,0074,0119,0070,0075,006a,0065,002e","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00762144.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00762144-00232705.pol.xml.txt,,,,"
i zakresie działania władz administracji ogól-","000a,0069,0020,007a,0061,006b,0072,0065,0073,0069,0065,0020,0064,007a,0069,0061,0142,0061,006e,0069,0061,0020,0077,0142,0061,0064,007a,0020,0061,0064,006d,0069,006e,0069,0073,0074,0072,0061,0063,006a,0069,0020,006f,0067,00f3,006c,002d"," 
i zakresie działania władz administracji ogól- ","0020,000a,0069,0020,007a,0061,006b,0072,0065,0073,0069,0065,0020,0064,007a,0069,0061,0142,0061,006e,0069,0061,0020,0077,0142,0061,0064,007a,0020,0061,0064,006d,0069,006e,0069,0073,0074,0072,0061,0063,006a,0069,0020,006f,0067,00f3,006c,002d,0020","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00762144.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00762144-00232705.pol.xml.txt,,,,"
innymi przepisami jak również zadania specjal-","000a,0069,006e,006e,0079,006d,0069,0020,0070,0072,007a,0065,0070,0069,0073,0061,006d,0069,0020,006a,0061,006b,0020,0072,00f3,0077,006e,0069,0065,017c,0020,007a,0061,0064,0061,006e,0069,0061,0020,0073,0070,0065,0063,006a,0061,006c,002d","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00762144.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00762144-00232705.pol.xml.txt,,,,"
Decydowanie przez Wiceprezydenta J. Po-","000a,0044,0065,0063,0079,0064,006f,0077,0061,006e,0069,0065,0020,0070,0072,007a,0065,007a,0020,0057,0069,0063,0065,0070,0072,0065,007a,0079,0064,0065,006e,0074,0061,0020,004a,002e,0020,0050,006f,002d","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00762144.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00762144-00232705.pol.xml.txt,,,,"",""," ","0020","false detection","61"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00762144.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00762144-00232705.pol.xml.txt,,,,"
VIII. 1938 r. o samorządzie Gminy m. st. War-","000a,0056,0049,0049,0049,002e,0020,0031,0039,0033,0038,0020,0072,002e,0020,006f,0020,0073,0061,006d,006f,0072,007a,0105,0064,007a,0069,0065,0020,0047,006d,0069,006e,0079,0020,006d,002e,0020,0073,0074,002e,0020,0057,0061,0072,002d","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00762144.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00762144-00232705.pol.xml.txt,,,,"
cyjnego Komisariatu Cywilnego należą wszyst-","000a,0063,0079,006a,006e,0065,0067,006f,0020,004b,006f,006d,0069,0073,0061,0072,0069,0061,0074,0075,0020,0043,0079,0077,0069,006c,006e,0065,0067,006f,0020,006e,0061,006c,0065,017c,0105,0020,0077,0073,007a,0079,0073,0074,002d","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00762144.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00762144-00232705.pol.xml.txt,,,,"",""," 
3 ","0020,000a,0020,0020,000a,0033,0020","false detection","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00762144.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00762144-00232705.pol.xml.txt,,,,"
rostw Grodzkich, a mianowicie: terenowi byłego","000a,0072,006f,0073,0074,0077,0020,0047,0072,006f,0064,007a,006b,0069,0063,0068,002c,0020,0061,0020,006d,0069,0061,006e,006f,0077,0069,0063,0069,0065,003a,0020,0074,0065,0072,0065,006e,006f,0077,0069,0020,0062,0079,0142,0065,0067,006f","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00762144.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00762144-00232705.pol.xml.txt,,,,"DZIENNIK URZĘDOWY KOMISARZA CYWILNEGO","0044,005a,0049,0045,004e,004e,0049,004b,0020,0055,0052,005a,0118,0044,004f,0057,0059,0020,004b,004f,004d,0049,0053,0041,0052,005a,0041,0020,0043,0059,0057,0049,004c,004e,0045,0047,004f","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00762144.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00762144-00232705.pol.xml.txt,,,,"
hoskiego w sprawach wymagających według","000a,0068,006f,0073,006b,0069,0065,0067,006f,0020,0077,0020,0073,0070,0072,0061,0077,0061,0063,0068,0020,0077,0079,006d,0061,0067,0061,006a,0105,0063,0079,0063,0068,0020,0077,0065,0064,0142,0075,0067"," 
hoskiego w sprawach wymagających według ","0020,000a,0068,006f,0073,006b,0069,0065,0067,006f,0020,0077,0020,0073,0070,0072,0061,0077,0061,0063,0068,0020,0077,0079,006d,0061,0067,0061,006a,0105,0063,0079,0063,0068,0020,0077,0065,0064,0142,0075,0067,0020","none","1"
