groundTruth,result,charsInGroundTruth,charsInResult,characterAccuracy,LCSCharStats Ground Truth Item,LCSCharStats Ground Truth Unicode,LCSCharStats OCR Result Item,LCSCharStats OCR Result Unicode,LCSCharStats OCR Error,LCSCharStats Count
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674786.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674786-00230668.fra.xml.txt,"35780","38358","0.31587479038569033","
Constructeurs Réunis, 52, r. des Marais, Paris","000a,0043,006f,006e,0073,0074,0072,0075,0063,0074,0065,0075,0072,0073,0020,0052,00e9,0075,006e,0069,0073,002c,0020,0035,0032,002c,0020,0072,002e,0020,0064,0065,0073,0020,004d,0061,0072,0061,0069,0073,002c,0020,0050,0061,0072,0069,0073","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674786.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674786-00230668.fra.xml.txt,,,,"
La MAROQUINERIE EN GROS, 12, r.des Halles, 2","000a,004c,0061,0020,004d,0041,0052,004f,0051,0055,0049,004e,0045,0052,0049,0045,0020,0045,004e,0020,0047,0052,004f,0053,002c,0020,0031,0032,002c,0020,0072,002e,0064,0065,0073,0020,0048,0061,006c,006c,0065,0073,002c,0020,0032","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674786.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674786-00230668.fra.xml.txt,,,,". de guerre. Loyers, Divorces, Procès","002e,0020,0064,0065,0020,0067,0075,0065,0072,0072,0065,002e,0020,004c,006f,0079,0065,0072,0073,002c,0020,0044,0069,0076,006f,0072,0063,0065,0073,002c,0020,0050,0072,006f,0063,00e8,0073","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674786.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674786-00230668.fra.xml.txt,,,,"
CATALOGUE et PHOTOS sur demande — Exp","000a,0043,0041,0054,0041,004c,004f,0047,0055,0045,0020,0065,0074,0020,0050,0048,004f,0054,004f,0053,0020,0073,0075,0072,0020,0064,0065,006d,0061,006e,0064,0065,0020,2014,0020,0045,0078,0070","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674786.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674786-00230668.fra.xml.txt,,,,"
Bicyclettes enfants (toutes","000a,0042,0069,0063,0079,0063,006c,0065,0074,0074,0065,0073,0020,0065,006e,0066,0061,006e,0074,0073,0020,0028,0074,006f,0075,0074,0065,0073","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674786.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674786-00230668.fra.xml.txt,,,,"
OUVERT DIMANCHES, FETES. R. C. 212","000a,004f,0055,0056,0045,0052,0054,0020,0044,0049,004d,0041,004e,0043,0048,0045,0053,002c,0020,0046,0045,0054,0045,0053,002e,0020,0052,002e,0020,0043,002e,0020,0032,0031,0032","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674786.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674786-00230668.fra.xml.txt,,,,"obsèques du camarade Mercier","006f,0062,0073,00e8,0071,0075,0065,0073,0020,0064,0075,0020,0063,0061,006d,0061,0072,0061,0064,0065,0020,004d,0065,0072,0063,0069,0065,0072","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674786.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674786-00230668.fra.xml.txt,,,,"camarades du 13° avaient ébauché un","0063,0061,006d,0061,0072,0061,0064,0065,0073,0020,0064,0075,0020,0031,0033,00b0,0020,0061,0076,0061,0069,0065,006e,0074,0020,00e9,0062,0061,0075,0063,0068,00e9,0020,0075,006e","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674786.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674786-00230668.fra.xml.txt,,,,"129, Boul. Saint-Michel, 129, ","0031,0032,0039,002c,0020,0042,006f,0075,006c,002e,0020,0053,0061,0069,006e,0074,002d,004d,0069,0063,0068,0065,006c,002c,0020,0031,0032,0039,002c,0020","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674786.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674786-00230668.fra.xml.txt,,,,"mandez à l'Ecole Universel-","006d,0061,006e,0064,0065,007a,0020,00e0,0020,006c,0027,0045,0063,006f,006c,0065,0020,0055,006e,0069,0076,0065,0072,0073,0065,006c,002d","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674786.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674786-00230668.fra.xml.txt,,,,"dernier modèle","0064,0065,0072,006e,0069,0065,0072,0020,006d,006f,0064,00e8,006c,0065","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674786.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674786-00230668.fra.xml.txt,,,,"Métros","004d,00e9,0074,0072,006f,0073","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674786.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674786-00230668.fra.xml.txt,,,,"
Dommag","000a,0044,006f,006d,006d,0061,0067","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674786.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674786-00230668.fra.xml.txt,,,,"
NOUVEAUX ETABLISSEMENTS","000a,004e,004f,0055,0056,0045,0041,0055,0058,0020,0045,0054,0041,0042,004c,0049,0053,0053,0045,004d,0045,004e,0054,0053","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674786.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674786-00230668.fra.xml.txt,,,,"45 précises, rue Paul-Bert","0034,0035,0020,0070,0072,00e9,0063,0069,0073,0065,0073,002c,0020,0072,0075,0065,0020,0050,0061,0075,006c,002d,0042,0065,0072,0074","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674786.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674786-00230668.fra.xml.txt,,,,"elles peuvent être les tâches","0065,006c,006c,0065,0073,0020,0070,0065,0075,0076,0065,006e,0074,0020,00ea,0074,0072,0065,0020,006c,0065,0073,0020,0074,00e2,0063,0068,0065,0073","","","none","1"
