ocreval Word Accuracy Report Version 7.0
----------------------------------------
     126   Words
      93   Misrecognized
   26.19%  Accuracy

Stopwords
   Count   Missed   %Right   Length
       3        2    33.33        1
       3        2    33.33    Total

Non-stopwords
   Count   Missed   %Right   Length
      12       12     0.00        1
      17       14    17.65        2
      58       44    24.14        3
       8        5    37.50        4
      10        3    70.00        5
       5        3    40.00        6
       8        5    37.50        7
       4        4     0.00        8
       1        1     0.00        9
     123       91    26.02    Total

Distinct Non-stopwords
   Count   Missed   %Right   Occurs
      65       42    35.38        1
      11        9    18.18        2
       3        3     0.00        3
       1        1     0.00        4
       2        1    50.00        6
       1        1     0.00      >10
      83       57    31.33    Total

Phrases
   Count   Missed   %Right   Length
     126       93    26.19        1
     125      110    12.00        2
     124      117     5.65        3
     123      119     3.25        4
     122      120     1.64        5
     121      120     0.83        6
     120      120     0.00        7
     119      119     0.00        8

Stopwords
   Count   Missed   %Right   
       2        1    50.00   a
       1        1     0.00   i

Non-stopwords
   Count   Missed   %Right   
       1        1     0.00   adtli
       1        1     0.00   angela
       1        1     0.00   au
       1        1     0.00   auﬀ
       1        0   100.00   dem
       1        1     0.00   denn
       1        0   100.00   der
       1        0   100.00   derer
       1        1     0.00   die
       1        0   100.00   dieſer
       1        1     0.00   dler
       2        2     0.00   e
       1        0   100.00   edelen
       1        1     0.00   ehe
       1        0   100.00   ehren
       1        1     0.00   ehrnveh
       1        1     0.00   ein
       1        1     0.00   eingeri
       1        1     0.00   em
       4        4     0.00   en
       2        2     0.00   er
       2        2     0.00   ern
       1        0   100.00   es
       1        1     0.00   euan
       1        0   100.00   eyuer
       2        2     0.00   f
       2        2     0.00   g
       1        0   100.00   gar
       1        0   100.00   geleget
       1        1     0.00   geliſ
       1        0   100.00   gen
       1        1     0.00   gewalt
       1        1     0.00   gro
       1        0   100.00   guter
       1        0   100.00   haben
       1        1     0.00   iger
       1        0   100.00   ij
       1        1     0.00   im
       1        1     0.00   joa
       2        2     0.00   jun
       1        1     0.00   ka
       1        1     0.00   kiﬀel
       1        1     0.00   leidige
       1        1     0.00   leu
       1        1     0.00   m
       1        0   100.00   meinem
       2        0   100.00   mit
       2        2     0.00   n
       1        1     0.00   ndli
       1        1     0.00   ne
       1        1     0.00   newdorﬀ
       1        1     0.00   ni
       1        1     0.00   prediger
       1        1     0.00   r
       1        1     0.00   rc
       1        1     0.00   rderern
       1        1     0.00   reyboldt
       1        1     0.00   riﬀtli
       1        1     0.00   s
       1        0   100.00   sondern
       1        1     0.00   t
       1        0   100.00   te
       1        1     0.00   teuﬀel
       1        1     0.00   veh
       1        0   100.00   viel
       6        0   100.00   vnd
       1        0   100.00   vnnd
       2        1    50.00   vnter
       1        0   100.00   vor
       1        0   100.00   vñ
       1        0   100.00   wider
       1        1     0.00   zan
       1        0   100.00   zeit
       1        1     0.00   ſ
       2        2     0.00   
       3        3     0.00   
       6        6     0.00   
       2        2     0.00   
       3        3     0.00   
       3        3     0.00   
       1        1     0.00   
       1        1     0.00   
      11       11     0.00   
