ocreval Accuracy Report Version 7.0
-----------------------------------
    1617   Characters
     636   Errors
   60.67%  Accuracy

       0   Reject Characters
       0   Suspect Markers
       0   False Marks
    0.00%  Characters Marked
   60.67%  Accuracy After Correction

     Ins    Subst      Del   Errors
       0        0        0        0   Marked
     203      244      189      636   Unmarked
     203      244      189      636   Total

   Count   Missed   %Right
     314       64    79.62   ASCII Spacing Characters
      43       18    58.14   ASCII Special Symbols
       1        0   100.00   ASCII Digits
      36        8    77.78   ASCII Uppercase Letters
    1120      268    76.07   ASCII Lowercase Letters
      18        5    72.22   Latin1 Lowercase Letters
      27       26     3.70   Latin Extended-A
       9        9     0.00   General Punctuation
      49       49     0.00   Private Use Area
    1617      447    72.36   Total

  Errors   Marked   Correct-Generated
      24        0   {}-{l'}
      22        0   {}-{ft}
      20        0   {}-{. ./ NX # : : 4 | à<\n>}
      18        0   {}-{. noftræ que fub.<\n>}
      17        0   {}-{ hoc dici de illa}
      17        0   {}-{ roro sorde sig |}
      16        0   {}-{: : : 7 .… parti}
      16        0   {ſ}-{f}
      15        0   {}-{ Née ignore, cm}
      14        0   {, en ſe repend}-{qui}
      12        0   {}-{ula carnis<\n>c}
      11        0   {t quæ<\n>merit}-{}
      10        0   { }-{}
      10        0   {udimus , v}-{}
      10        0   {}-{ Fa vie ne}
      10        0   {}-{ ne fe que}
       9        0   { ſub<\n>coi}-{}
       9        0   {eons jam}-{œur qui f}
       8        0   { apellat}-{}
       8        0   {ex‑<\n>toto}-{in}
       7        0   {ais , a}-{ot}
       7        0   {arteres}-{«}
       7        0   {diliga‑}-{-}
       7        0   {motus n}-{cefl}
       7        0   {nis<\n>no}-{te}
       7        0   {non<\n>hoc}-{Fe .}
       6        0   {eſci‑<\n>}-{j.<\n>x<\n>_}
       6        0   {oro , }-{s<\n>}
       6        0   {qui fa}-{nom}
       6        0   {toutes}-{:}
       6        0   {}-{d'}
       6        0   {}-{l’}
       5        0   {,<\n>ita}-{}
       5        0   {,<\n>vnd}-{roul}
       5        0   {FACE.}-{r&er}
       5        0   {cogit}-{}
       5        0   {le}-{CE ..}
       5        0   {r<\n>hoc}-{s}
       5        0   {s<\n>dif}-{e cho}
       5        0   {undit}-{e CA}
       4        0   { quâ}-{s,}
       4        0   {'}-{’}
       4        0   {.<\n>õ}-{, eo}
       4        0   {<\n>Nec}-{dant}
       4        0   {<\n>ce}-{s j}
       4        0   {<\n>du }-{ ho}
       4        0   {<\n>ill}-{: j}
       4        0   {Deum}-{,}
       4        0   {choſ}-{r}
