ocreval Word Accuracy Report Version 7.0
----------------------------------------
     126   Words
      87   Misrecognized
   30.95%  Accuracy

Stopwords
   Count   Missed   %Right   Length
       3        3     0.00        1
       1        1     0.00        2
       4        4     0.00    Total

Non-stopwords
   Count   Missed   %Right   Length
       7        7     0.00        1
      14       11    21.43        2
      45       35    22.22        3
      13        9    30.77        4
      12        3    75.00        5
       7        4    42.86        6
       5        3    40.00        7
       8        4    50.00        8
       3        1    66.67        9
       2        1    50.00       10
       3        2    33.33       11
       1        1     0.00       12
       1        1     0.00       13
       1        1     0.00       14
     122       83    31.97    Total

Distinct Non-stopwords
   Count   Missed   %Right   Occurs
      71       46    35.21        1
      12        5    58.33        2
       4        3    25.00        3
       1        1     0.00        4
       1        1     0.00      >10
      89       56    37.08    Total

Phrases
   Count   Missed   %Right   Length
     126       87    30.95        1
     125      108    13.60        2
     124      117     5.65        3
     123      120     2.44        4
     122      121     0.82        5
     121      121     0.00        6
     120      120     0.00        7
     119      119     0.00        8

Stopwords
   Count   Missed   %Right   
       1        1     0.00   a
       1        1     0.00   an
       2        2     0.00   i

Non-stopwords
   Count   Missed   %Right   
       1        1     0.00   55
       1        0   100.00   abgangen
       1        0   100.00   am
       1        1     0.00   ande
       1        1     0.00   au
       1        0   100.00   beſonder
       1        0   100.00   bloß
       1        1     0.00   bu
       1        1     0.00   cap
       1        0   100.00   daher
       1        0   100.00   darzu
       1        1     0.00   das
       1        0   100.00   den
       2        0   100.00   denn
       2        0   100.00   der
       1        0   100.00   derſelben
       1        0   100.00   dieſelbige
       1        1     0.00   díabolorum
       2        2     0.00   e
       2        2     0.00   ein
       1        1     0.00   en
       1        1     0.00   ene
       2        2     0.00   er
       1        1     0.00   ern
       2        0   100.00   es
       1        1     0.00   etli
       1        1     0.00   eſaiæ
       1        0   100.00   fen
       1        1     0.00   flu
       1        1     0.00   gangteuﬀel
       1        1     0.00   geben
       1        1     0.00   gebra
       1        0   100.00   gelinget
       1        0   100.00   genandt
       1        1     0.00   geri
       1        1     0.00   getrof
       1        1     0.00   geſand
       1        0   100.00   gottes
       1        1     0.00   hauﬀen
       1        1     0.00   hoſen
       1        1     0.00   hoﬀarben
       1        1     0.00   hurenteuﬀel
       1        1     0.00   jagteuﬀel
       1        1     0.00   jhm
       1        0   100.00   jhren
       1        0   100.00   kom
       1        1     0.00   la
       2        0   100.00   ledig
       1        1     0.00   m
       1        0   100.00   mehr
       1        0   100.00   men
       2        0   100.00   mit
       1        1     0.00   mpt
       1        1     0.00   na
       1        1     0.00   nde
       2        2     0.00   ni
       1        0   100.00   nunmahls
       1        1     0.00   s
       1        1     0.00   sauﬀteuﬀel
       3        3     0.00   t
       1        1     0.00   tag
       3        3     0.00   teuﬀel
       1        0   100.00   theatrum
       3        2    33.33   vnd
       3        3     0.00   vnnd
       1        0   100.00   vorrede
       1        1     0.00   weidli
       1        0   100.00   wider
       1        1     0.00   widerk
       2        1    50.00   wie
       1        1     0.00   wird
       1        0   100.00   worden
       1        0   100.00   wort
       1        0   100.00   zauber
       1        0   100.00   zuſammen
       1        1     0.00   zweiﬀel
       1        1     0.00   ſ
       2        0   100.00   ſein
       1        1     0.00   ſol
       1        1     0.00   ſon
       1        1     0.00   ſsig
       1        1     0.00   
       2        2     0.00   
       4        4     0.00   
       1        1     0.00   
       1        1     0.00   
       1        1     0.00   
      11       11     0.00   
       1        1     0.00   ﬂeiß
