groundTruth,result,charsInGroundTruth,charsInResult,characterAccuracy,LCSCharStats Ground Truth Item,LCSCharStats Ground Truth Unicode,LCSCharStats OCR Result Item,LCSCharStats OCR Result Unicode,LCSCharStats OCR Error,LCSCharStats Count
/home/cnd/tmp/dev/ocr_eval_paper/TextEval_1.5/rest/00761887.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/TextEval_1.5/rest/00761887-00232551.gt4hist.xml.txt,"10899","11303","0.31177172217634647","
niu obecnego stanu w Europie, ale","000a,006e,0069,0075,0020,006f,0062,0065,0063,006e,0065,0067,006f,0020,0073,0074,0061,006e,0075,0020,0077,0020,0045,0075,0072,006f,0070,0069,0065,002c,0020,0061,006c,0065","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/TextEval_1.5/rest/00761887.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/TextEval_1.5/rest/00761887-00232551.gt4hist.xml.txt,,,,"
narady i studiowanie noty.","000a,006e,0061,0072,0061,0064,0079,0020,0069,0020,0073,0074,0075,0064,0069,006f,0077,0061,006e,0069,0065,0020,006e,006f,0074,0079,002e","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/TextEval_1.5/rest/00761887.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/TextEval_1.5/rest/00761887-00232551.gt4hist.xml.txt,,,,"oskie i dostali polecenie powro-","006f,0073,006b,0069,0065,0020,0069,0020,0064,006f,0073,0074,0061,006c,0069,0020,0070,006f,006c,0065,0063,0065,006e,0069,0065,0020,0070,006f,0077,0072,006f,002d","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/TextEval_1.5/rest/00761887.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/TextEval_1.5/rest/00761887-00232551.gt4hist.xml.txt,,,,"anclerskim na Wilhelmstras","0061,006e,0063,006c,0065,0072,0073,006b,0069,006d,0020,006e,0061,0020,0057,0069,006c,0068,0065,006c,006d,0073,0074,0072,0061,0073","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/TextEval_1.5/rest/00761887.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/TextEval_1.5/rest/00761887-00232551.gt4hist.xml.txt,,,,"mianka, podobno inspirowana","006d,0069,0061,006e,006b,0061,002c,0020,0070,006f,0064,006f,0062,006e,006f,0020,0069,006e,0073,0070,0069,0072,006f,0077,0061,006e,0061","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/TextEval_1.5/rest/00761887.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/TextEval_1.5/rest/00761887-00232551.gt4hist.xml.txt,,,,"
da. Podobno tematem rozm","000a,0064,0061,002e,0020,0050,006f,0064,006f,0062,006e,006f,0020,0074,0065,006d,0061,0074,0065,006d,0020,0072,006f,007a,006d","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/TextEval_1.5/rest/00761887.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/TextEval_1.5/rest/00761887-00232551.gt4hist.xml.txt,,,,"
polskim, dowodem tego jest ta","000a,0070,006f,006c,0073,006b,0069,006d,002c,0020,0064,006f,0077,006f,0064,0065,006d,0020,0074,0065,0067,006f,0020,006a,0065,0073,0074,0020,0074,0061","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/TextEval_1.5/rest/00761887.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/TextEval_1.5/rest/00761887-00232551.gt4hist.xml.txt,,,,"
tyjskiego w Berlinie, w ","000a,0074,0079,006a,0073,006b,0069,0065,0067,006f,0020,0077,0020,0042,0065,0072,006c,0069,006e,0069,0065,002c,0020,0077,0020","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/TextEval_1.5/rest/00761887.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/TextEval_1.5/rest/00761887-00232551.gt4hist.xml.txt,,,,"
se rozpoc","000a,0073,0065,0020,0072,006f,007a,0070,006f,0063","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/TextEval_1.5/rest/00761887.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/TextEval_1.5/rest/00761887-00232551.gt4hist.xml.txt,,,,"ana po naradzie gabinetu ","0061,006e,0061,0020,0070,006f,0020,006e,0061,0072,0061,0064,007a,0069,0065,0020,0067,0061,0062,0069,006e,0065,0074,0075,0020","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/TextEval_1.5/rest/00761887.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/TextEval_1.5/rest/00761887-00232551.gt4hist.xml.txt,,,," ewentualna interwen","0020,0065,0077,0065,006e,0074,0075,0061,006c,006e,0061,0020,0069,006e,0074,0065,0072,0077,0065,006e","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/TextEval_1.5/rest/00761887.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/TextEval_1.5/rest/00761887-00232551.gt4hist.xml.txt,,,,"akiekolwiek rezultaty.","0061,006b,0069,0065,006b,006f,006c,0077,0069,0065,006b,0020,0072,0065,007a,0075,006c,0074,0061,0074,0079,002e","","","none","1"
