ocreval Word Accuracy Report Version 7.0
----------------------------------------
     271   Words
      89   Misrecognized
   67.16%  Accuracy

Stopwords
   Count   Missed   %Right   Length
      11        2    81.82        2
       2        2     0.00        4
      13        4    69.23    Total

Non-stopwords
   Count   Missed   %Right   Length
       5        1    80.00        1
      31        9    70.97        2
      83       26    68.67        3
      38       15    60.53        4
      22        8    63.64        5
      16        5    68.75        6
      20        5    75.00        7
      12        3    75.00        8
       9        2    77.78        9
       9        5    44.44       10
       4        0   100.00       11
       6        4    33.33       12
       1        1     0.00       13
       2        1    50.00       14
     258       85    67.05    Total

Distinct Non-stopwords
   Count   Missed   %Right   Occurs
     129       49    62.02        1
      27        6    77.78        2
       3        0   100.00        3
       5        0   100.00        4
       1        0   100.00        5
       3        1    66.67        6
       1        0   100.00        9
       1        0   100.00      >10
     170       56    67.06    Total

Phrases
   Count   Missed   %Right   Length
     271       89    67.16        1
     270      142    47.41        2
     269      177    34.20        3
     268      203    24.25        4
     267      221    17.23        5
     266      235    11.65        6
     265      245     7.55        7
     264      251     4.92        8

Stopwords
   Count   Missed   %Right   
       8        1    87.50   in
       3        1    66.67   is
       2        2     0.00   over

Non-stopwords
   Count   Missed   %Right   
       1        0   100.00   38
       1        0   100.00   88
       2        2     0.00   aan
       1        0   100.00   aangenomen
       1        1     0.00   aanvang
       1        1     0.00   addington
       2        2     0.00   ag
       2        0   100.00   agttien
       1        0   100.00   als
       1        1     0.00   am
       1        0   100.00   ander
       1        1     0.00   andigheden
       1        1     0.00   antsch
       1        0   100.00   baarde
       1        0   100.00   behoorende
       1        0   100.00   bewijs
       2        0   100.00   bij
       1        0   100.00   bijkomen
       1        0   100.00   bl
       1        1     0.00   boek
       1        0   100.00   brief
       3        0   100.00   brieven
       1        0   100.00   c
       1        0   100.00   christen
       5        0   100.00   dat
       6        0   100.00   de
       9        1    88.89   den
       1        0   100.00   der
       2        0   100.00   die
       1        1     0.00   dier
       1        0   100.00   dit
       1        0   100.00   doedt
       1        0   100.00   doen
       2        1    50.00   dog
       1        0   100.00   doop
       1        0   100.00   doops
       1        1     0.00   doopsgezinde
       1        0   100.00   door
       1        0   100.00   dr
       1        1     0.00   e
       3        1    66.67   een
       1        0   100.00   eene
       1        1     0.00   eenzame
       1        1     0.00   eer
       1        1     0.00   elſel
       4        1    75.00   en
