ocreval Word Accuracy Report Version 7.0
----------------------------------------
     299   Words
     153   Misrecognized
   48.83%  Accuracy

Stopwords
   Count   Missed   %Right   Length
       6        5    16.67        1
       4        3    25.00        2
      10        8    20.00    Total

Non-stopwords
   Count   Missed   %Right   Length
       9        9     0.00        1
      46       14    69.57        2
      85       57    32.94        3
      47       25    46.81        4
      31        9    70.97        5
      23       10    56.52        6
      18        6    66.67        7
       9        4    55.56        8
       5        2    60.00        9
       8        6    25.00       10
       4        1    75.00       11
       4        2    50.00       12
     289      145    49.83    Total

Distinct Non-stopwords
   Count   Missed   %Right   Occurs
      98       45    54.08        1
      26       11    57.69        2
      10        2    80.00        3
       6        1    83.33        4
       4        2    50.00        5
       3        2    33.33        6
       1        0   100.00        7
       1        1     0.00        8
       1        1     0.00        9
       2        1    50.00      >10
     152       66    56.58    Total

Phrases
   Count   Missed   %Right   Length
     299      153    48.83        1
     298      204    31.54        2
     297      239    19.53        3
     296      260    12.16        4
     295      275     6.78        5
     294      284     3.40        6
     293      288     1.71        7
     292      290     0.68        8

Stopwords
   Count   Missed   %Right   
       5        4    20.00   a
       2        2     0.00   be
       1        1     0.00   i
       1        0   100.00   me
       1        1     0.00   on

Non-stopwords
   Count   Missed   %Right   
       1        1     0.00   34
       1        0   100.00   ac
       1        1     0.00   acquiſes
       1        1     0.00   admirer
       1        1     0.00   admirons
       1        1     0.00   aduerſaires
       1        1     0.00   ain
       1        1     0.00   aisé
       3        3     0.00   ance
       1        1     0.00   ant
       1        0   100.00   apporter
       1        1     0.00   aucun
       2        1    50.00   aucune
       2        1    50.00   auec
       1        0   100.00   autres
       1        0   100.00   bien
       1        0   100.00   ble
       1        0   100.00   bonne
       1        0   100.00   car
       1        1     0.00   cauſées
       2        1    50.00   ce
       1        0   100.00   celle
       1        0   100.00   cerueau
       7        0   100.00   cette
       3        0   100.00   chien
       1        0   100.00   chiens
       1        1     0.00   choſes
       1        0   100.00   comment
       1        0   100.00   compagnées
       2        2     0.00   connoi
       1        0   100.00   corps
       1        0   100.00   cours
       1        0   100.00   croyent
       4        0   100.00   dans
      11        2    81.82   de
       1        0   100.00   demande
       6        0   100.00   des
       4        1    75.00   dieu
       1        0   100.00   difference
       1        0   100.00   differentes
       2        0   100.00   dire
       1        1     0.00   diſent
       2        2     0.00   diſpo
       1        0   100.00   donc
       1        1     0.00   dont
       1        0   100.00   du
       8        8     0.00   e
       1        1     0.00   effe
       2        2     0.00   ein
       1        0   100.00   elles
       2        0   100.00   en
       1        0   100.00   enfin
       2        2     0.00   ent
       1        0   100.00   entre
       1        0   100.00   entretenuës
       1        1     0.00   erons
       1        1     0.00   eurs
       1        1     0.00   exterieures
       1        1     0.00   eſprits
       1        1     0.00   fa
       1        0   100.00   fai
       1        0   100.00   faire
       1        0   100.00   fait
       1        0   100.00   font
       1        1     0.00   gne
       1        1     0.00   iamais
       1        1     0.00   ible
       2        0   100.00   ie
       2        1    50.00   il
       2        0   100.00   ils
       1        0   100.00   imite
       2        2     0.00   impo
       1        1     0.00   impre
       1        1     0.00   impul
       1        0   100.00   interieures
       2        2     0.00   ion
       4        4     0.00   ions
       2        0   100.00   la
       1        0   100.00   laquelle
       4        1    75.00   le
       1        0   100.00   lequel
       5        1    80.00   les
       2        0   100.00   leur
       4        0   100.00   machine
       1        0   100.00   mais
       1        0   100.00   mis
       1        0   100.00   mouuemens
       1        0   100.00   mouuements
       1        0   100.00   n'ont
       1        0   100.00   natu
       4        2    50.00   ne
       1        0   100.00   nos
       2        1    50.00   nous
       2        0   100.00   ny
       1        1     0.00   o
       3        1    66.67   objets
       1        0   100.00   organes
       1        0   100.00   ou
       1        1     0.00   pa
       5        0   100.00   par
       1        0   100.00   parce
       1        0   100.00   parfaitement
       2        0   100.00   parties
       1        0   100.00   pas
       1        1     0.00   plu
       1        0   100.00   pourquoy
       2        2     0.00   pui
       1        1     0.00   qu'el
       2        0   100.00   qu'elles
       3        0   100.00   qu'ils
       3        0   100.00   que
       1        0   100.00   quel
       1        0   100.00   rai
       1        1     0.00   raiſon
       3        2    33.33   re
       1        1     0.00   reconnoi
       1        1     0.00   relles
       1        1     0.00   ront
       1        1     0.00   s'il
       1        0   100.00   s'ils
       1        1     0.00   suppoſant
       1        1     0.00   tion
       1        1     0.00   tions
       1        0   100.00   tout
       3        0   100.00   toutes
       1        0   100.00   traitte
       2        0   100.00   veritable
       3        2    33.33   vn
       1        0   100.00   vne
       1        0   100.00   voir
       1        0   100.00   voyons
       3        0   100.00   à
       1        1     0.00   ſe
       1        1     0.00   ſemblable
       1        1     0.00   ſens
       1        1     0.00   ſeparées
       2        2     0.00   ſeront
       3        3     0.00   ſes
       2        2     0.00   ſeule
       1        1     0.00   ſeulement
       2        2     0.00   ſon
       1        1     0.00   ſont
       1        1     0.00   ſupplie
       1        1     0.00   ſur
       1        1     0.00   ſçauroient
       2        2     0.00   ſçauroit
       9        9     0.00   
       6        6     0.00   
      12       12     0.00   
       5        5     0.00   
       5        5     0.00   
       6        6     0.00   
