ocreval Word Accuracy Report Version 7.0
----------------------------------------
     230   Words
     142   Misrecognized
   38.26%  Accuracy

Stopwords
   Count   Missed   %Right   Length
       6        6     0.00        1
       3        2    33.33        2
       9        8    11.11    Total

Non-stopwords
   Count   Missed   %Right   Length
      23       23     0.00        1
      30       20    33.33        2
      91       60    34.07        3
      19       10    47.37        4
      25        8    68.00        5
      18        3    83.33        6
       6        3    50.00        7
       4        3    25.00        8
       3        2    33.33        9
       1        1     0.00       11
       1        1     0.00       12
     221      134    39.37    Total

Distinct Non-stopwords
   Count   Missed   %Right   Occurs
      87       43    50.57        1
      21       11    47.62        2
       8        3    62.50        3
       3        3     0.00        4
       2        1    50.00        5
       3        2    33.33        6
       1        0   100.00        7
       1        1     0.00      >10
     126       64    49.21    Total

Phrases
   Count   Missed   %Right   Length
     230      142    38.26        1
     229      177    22.71        2
     228      196    14.04        3
     227      208     8.37        4
     226      216     4.42        5
     225      220     2.22        6
     224      222     0.89        7
     223      223     0.00        8

Stopwords
   Count   Missed   %Right   
       3        3     0.00   a
       1        1     0.00   do
       3        3     0.00   i
       2        1    50.00   in

Non-stopwords
   Count   Missed   %Right   
       1        0   100.00   abne
       1        1     0.00   abundat
       1        1     0.00   altv
       1        0   100.00   alſo
       1        0   100.00   ander
       1        0   100.00   anderer
       1        1     0.00   au
       2        0   100.00   aus
       1        1     0.00   ausgewaſ
       1        0   100.00   ausziehen
       1        1     0.00   auﬀ
       1        1     0.00   auﬀzufahen
       1        1     0.00   beſ
       1        1     0.00   blo
       1        1     0.00   c
       1        1     0.00   capita
       1        1     0.00   d
       1        0   100.00   da
       1        0   100.00   daran
       1        0   100.00   daraus
       3        0   100.00   das
       1        1     0.00   de
       2        0   100.00   dem
       1        1     0.00   denn
       1        0   100.00   des
       1        1     0.00   deudtſ
       7        0   100.00   die
       1        0   100.00   dulden
       6        6     0.00   e
       5        3    40.00   ein
       5        5     0.00   en
       1        1     0.00   entli
       1        1     0.00   er
       1        0   100.00   erbarn
       3        1    66.67   es
       1        0   100.00   et
       2        2     0.00   f
       1        0   100.00   fein
       2        0   100.00   gar
       3        1    66.67   ge
       1        0   100.00   geben
       1        1     0.00   gema
       1        1     0.00   gemelden
       1        1     0.00   gendt
       1        0   100.00   geraum
       1        1     0.00   geſehen
       1        0   100.00   habe
       2        0   100.00   haben
       1        0   100.00   habt
       1        0   100.00   haut
       1        0   100.00   hembde
       2        0   100.00   hoſen
       1        1     0.00   ju
       2        2     0.00   k
       1        1     0.00   kan
       3        0   100.00   kleid
       2        2     0.00   l
       1        0   100.00   lange
       1        0   100.00   leib
       1        0   100.00   leinen
       2        2     0.00   li
       1        0   100.00   liede
       1        0   100.00   matery
       1        0   100.00   meiner
       2        2     0.00   men
       1        1     0.00   menner
       1        1     0.00   menſ
       1        1     0.00   mi
       3        3     0.00   n
       1        0   100.00   neben
       2        2     0.00   ni
       1        0   100.00   nimpt
       2        2     0.00   nnen
       1        0   100.00   oder
       1        0   100.00   ohn
       1        0   100.00   perporos
       1        0   100.00   pores
       1        1     0.00   quiſ
       1        1     0.00   quot
       2        2     0.00   r
       1        1     0.00   rper
       1        1     0.00   s
       1        0   100.00   stenden
       2        2     0.00   t
       1        0   100.00   tadeln
       1        1     0.00   teriſ
       1        1     0.00   tot
       1        1     0.00   ts
       1        0   100.00   umb
       1        0   100.00   va
       1        1     0.00   verdrießli
       1        0   100.00   viel
       6        3    50.00   vnd
       1        0   100.00   vnnd
       2        0   100.00   von
       1        1     0.00   vppigkeit
       1        1     0.00   w
       1        0   100.00   wa
       1        0   100.00   wammes
       2        1    50.00   weiß
       1        1     0.00   wel
       1        0   100.00   werden
       1        1     0.00   werli
       1        0   100.00   wider
       2        0   100.00   wie
       2        2     0.00   wo
       1        0   100.00   wunder
       2        0   100.00   zu
       1        0   100.00   zuſam
       1        1     0.00   ſ
       2        1    50.00   ſein
       1        0   100.00   ſelber
       1        1     0.00   ſenſa
       1        1     0.00   ſenſus
       3        0   100.00   ſo
       1        1     0.00   ſon
       1        1     0.00   ſuo
       3        3     0.00   
       3        3     0.00   
       6        6     0.00   
       4        4     0.00   
       2        2     0.00   
       1        1     0.00   
       4        4     0.00   
       4        4     0.00   
      21       21     0.00   
