ocreval Word Accuracy Report Version 7.0
----------------------------------------
     126   Words
      93   Misrecognized
   26.19%  Accuracy

Stopwords
   Count   Missed   %Right   Length
       3        3     0.00        1
       3        3     0.00    Total

Non-stopwords
   Count   Missed   %Right   Length
      12       12     0.00        1
      17       15    11.76        2
      58       45    22.41        3
       8        4    50.00        4
      10        4    60.00        5
       5        3    40.00        6
       8        4    50.00        7
       4        2    50.00        8
       1        1     0.00        9
     123       90    26.83    Total

Distinct Non-stopwords
   Count   Missed   %Right   Occurs
      65       40    38.46        1
      11        9    18.18        2
       3        3     0.00        3
       1        1     0.00        4
       2        1    50.00        6
       1        1     0.00      >10
      83       55    33.73    Total

Phrases
   Count   Missed   %Right   Length
     126       93    26.19        1
     125      110    12.00        2
     124      115     7.26        3
     123      116     5.69        4
     122      116     4.92        5
     121      116     4.13        6
     120      116     3.33        7
     119      116     2.52        8

Stopwords
   Count   Missed   %Right   
       2        2     0.00   a
       1        1     0.00   i

Non-stopwords
   Count   Missed   %Right   
       1        1     0.00   adtli
       1        1     0.00   angela
       1        1     0.00   au
       1        1     0.00   auﬀ
       1        0   100.00   dem
       1        0   100.00   denn
       1        0   100.00   der
       1        0   100.00   derer
       1        0   100.00   die
       1        0   100.00   dieſer
       1        1     0.00   dler
       2        2     0.00   e
       1        1     0.00   edelen
       1        0   100.00   ehe
       1        0   100.00   ehren
       1        1     0.00   ehrnveh
       1        1     0.00   ein
       1        1     0.00   eingeri
       1        1     0.00   em
       4        4     0.00   en
       2        2     0.00   er
       2        2     0.00   ern
       1        0   100.00   es
       1        0   100.00   euan
       1        0   100.00   eyuer
       2        2     0.00   f
       2        2     0.00   g
       1        1     0.00   gar
       1        0   100.00   geleget
       1        1     0.00   geliſ
       1        0   100.00   gen
       1        0   100.00   gewalt
       1        1     0.00   gro
       1        1     0.00   guter
       1        0   100.00   haben
       1        1     0.00   iger
       1        0   100.00   ij
       1        1     0.00   im
       1        1     0.00   joa
       2        2     0.00   jun
       1        1     0.00   ka
       1        1     0.00   kiﬀel
       1        0   100.00   leidige
       1        1     0.00   leu
       1        1     0.00   m
       1        0   100.00   meinem
       2        0   100.00   mit
       2        2     0.00   n
       1        1     0.00   ndli
       1        1     0.00   ne
       1        1     0.00   newdorﬀ
       1        1     0.00   ni
       1        0   100.00   prediger
       1        1     0.00   r
       1        1     0.00   rc
       1        1     0.00   rderern
       1        0   100.00   reyboldt
       1        1     0.00   riﬀtli
       1        1     0.00   s
       1        0   100.00   sondern
       1        1     0.00   t
       1        1     0.00   te
       1        1     0.00   teuﬀel
       1        1     0.00   veh
       1        0   100.00   viel
       6        1    83.33   vnd
       1        1     0.00   vnnd
       2        1    50.00   vnter
       1        0   100.00   vor
       1        1     0.00   vñ
       1        0   100.00   wider
       1        1     0.00   zan
       1        0   100.00   zeit
       1        1     0.00   ſ
       2        2     0.00   
       3        3     0.00   
       6        6     0.00   
       2        2     0.00   
       3        3     0.00   
       3        3     0.00   
       1        1     0.00   
       1        1     0.00   
      11       11     0.00   
