groundTruth,result,charsInGroundTruth,charsInResult,characterAccuracy,LCSCharStats Ground Truth Item,LCSCharStats Ground Truth Unicode,LCSCharStats OCR Result Item,LCSCharStats OCR Result Unicode,LCSCharStats OCR Error,LCSCharStats Count
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674788.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674788-00230682.gt4hist.xml.txt,"32030","32334","0.4264751795192008","
dre la parole, des candidats de toutes opi-","000a,0064,0072,0065,0020,006c,0061,0020,0070,0061,0072,006f,006c,0065,002c,0020,0064,0065,0073,0020,0063,0061,006e,0064,0069,0064,0061,0074,0073,0020,0064,0065,0020,0074,006f,0075,0074,0065,0073,0020,006f,0070,0069,002d","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674788.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674788-00230682.gt4hist.xml.txt,,,,"ats et pour les listes du Bloc Ouvrier","0061,0074,0073,0020,0065,0074,0020,0070,006f,0075,0072,0020,006c,0065,0073,0020,006c,0069,0073,0074,0065,0073,0020,0064,0075,0020,0042,006c,006f,0063,0020,004f,0075,0076,0072,0069,0065,0072","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674788.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674788-00230682.gt4hist.xml.txt,,,,"
ment obligatoires et que, ne comportant la","000a,006d,0065,006e,0074,0020,006f,0062,006c,0069,0067,0061,0074,006f,0069,0072,0065,0073,0020,0065,0074,0020,0071,0075,0065,002c,0020,006e,0065,0020,0063,006f,006d,0070,006f,0072,0074,0061,006e,0074,0020,006c,0061","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674788.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674788-00230682.gt4hist.xml.txt,,,,"rs essayèrent en vain les habituelles","0072,0073,0020,0065,0073,0073,0061,0079,00e8,0072,0065,006e,0074,0020,0065,006e,0020,0076,0061,0069,006e,0020,006c,0065,0073,0020,0068,0061,0062,0069,0074,0075,0065,006c,006c,0065,0073","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674788.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674788-00230682.gt4hist.xml.txt,,,,"
M. Taittinger, de Castelnau et autres","000a,004d,002e,0020,0054,0061,0069,0074,0074,0069,006e,0067,0065,0072,002c,0020,0064,0065,0020,0043,0061,0073,0074,0065,006c,006e,0061,0075,0020,0065,0074,0020,0061,0075,0074,0072,0065,0073","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674788.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674788-00230682.gt4hist.xml.txt,,,,"
niste, M. Collongy, prendre la parole et","000a,006e,0069,0073,0074,0065,002c,0020,004d,002e,0020,0043,006f,006c,006c,006f,006e,0067,0079,002c,0020,0070,0072,0065,006e,0064,0072,0065,0020,006c,0061,0020,0070,0061,0072,006f,006c,0065,0020,0065,0074","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674788.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674788-00230682.gt4hist.xml.txt,,,,"
laisser faire pour une fois qu'i","000a,006c,0061,0069,0073,0073,0065,0072,0020,0066,0061,0069,0072,0065,0020,0070,006f,0075,0072,0020,0075,006e,0065,0020,0066,006f,0069,0073,0020,0071,0075,0027,0069","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674788.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674788-00230682.gt4hist.xml.txt,,,,"n appel du Syndicat Unitaire","006e,0020,0061,0070,0070,0065,006c,0020,0064,0075,0020,0053,0079,006e,0064,0069,0063,0061,0074,0020,0055,006e,0069,0074,0061,0069,0072,0065","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674788.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674788-00230682.gt4hist.xml.txt,,,,"
mes pour lutter contre ses ennemis d","000a,006d,0065,0073,0020,0070,006f,0075,0072,0020,006c,0075,0074,0074,0065,0072,0020,0063,006f,006e,0074,0072,0065,0020,0073,0065,0073,0020,0065,006e,006e,0065,006d,0069,0073,0020,0064","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674788.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674788-00230682.gt4hist.xml.txt,,,,"pareront des chefs cartellistes:","0070,0061,0072,0065,0072,006f,006e,0074,0020,0064,0065,0073,0020,0063,0068,0065,0066,0073,0020,0063,0061,0072,0074,0065,006c,006c,0069,0073,0074,0065,0073,003a","","","none","1"
