ocreval Accuracy Report Version 7.0
-----------------------------------
    1563   Characters
     429   Errors
   72.55%  Accuracy

       0   Reject Characters
       0   Suspect Markers
       0   False Marks
    0.00%  Characters Marked
   72.55%  Accuracy After Correction

     Ins    Subst      Del   Errors
       0        0        0        0   Marked
     198      168       63      429   Unmarked
     198      168       63      429   Total

   Count   Missed   %Right
     317       59    81.39   ASCII Spacing Characters
      67       32    52.24   ASCII Special Symbols
      45       30    33.33   ASCII Digits
      29       11    62.07   ASCII Uppercase Letters
    1056      203    80.78   ASCII Lowercase Letters
      28       10    64.29   Latin Extended-A
       2        2     0.00   General Punctuation
      14       14     0.00   Private Use Area
       3        3     0.00   Alphabetic Presentation Forms
       2        2     0.00   Specials
    1563      366    76.58   Total

  Errors   Marked   Correct-Generated
      58        0   {3, 4.<\n>Jer.17. 23.<\n>...}-{}
      15        0   {to believers to}-{οιüιτσm}
      13        0   {een ſhewed, b}-{}
      12        0   {Pet. 1. 5.<\n>E}-{}
      11        0   { }-{}
      10        0   {. 51. 2.<\n>2}-{}
       9        0   {}-{hei. 1.e }
       8        0   {<\n>56.1.<\n>1}-{}
       8        0   {}-{Ars. 2. }
       7        0   {whether}-{* —2}
       6        0   {Eſay.5}-{}
       6        0   {nce pu}-{r —<\n>f}
       6        0   {s hath}-{πσσ/M}
       6        0   {s}-{<\n>Ierie}
       6        0   {word}-{cii.<\n>2}
       6        0   {ſeaſon}-{fιέ}
       6        0   {}-{ſt}
       5        0   { that}-{ſc}
       5        0   {I}-{1pet.}
       5        0   {k}-{. 4 K}
       5        0   {}-{. . L}
       4        0   { l2,}-{3}
       4        0   {, }-{}
       4        0   {e th}-{cn}
       4        0   {f th}-{rn}
       4        0   {ged<\n>}-{om}
       4        0   {hand}-{ι}
       4        0   {not<\n>}-{23. }
       4        0   {ot :}-{01ů}
       4        0   {p}-{t. f}
       4        0   {r of}-{σ⁊}
       4        0   {w}-{m}
       4        0   {}-{ſſ}
       3        0   { is}-{τιω}
       3        0   { th}-{en}
       3        0   {5.‑}-{-}
       3        0   {eth}-{c}
       3        0   {he }-{--}
       3        0   {his}-{ſ.}
       3        0   {h}-{n}
       3        0   {ion}-{ιςh}
       3        0   {is }-{}
       3        0   {l}-{i}
       3        0   {nſw}-{r}
       3        0   {o t}-{}
       3        0   {on,}-{ci}
       3        0   {u}-{aſt}
       3        0   {w}-{v}
       3        0   {}-{ }
       3        0   {n}-{ſta}
       2        0   { r}-{}
       2        0   {12}-{ra}
       2        0   {: }-{}
       2        0   {; }-{}
       2        0   {<\n>}-{ }
       2        0   {Pſ}-{H}
       2        0   {Th}-{Ib}
       2        0   {an}-{eτ}
       2        0   {a}-{v.}
       2        0   {ch}-{en}
       2        0   {e }-{c}
       2        0   {et}-{ci}
       2        0   {e}-{cc}
       2        0   {is}-{ſ}
       2        0   {ll}-{i}
       2        0   {lv}-{j}
       2        0   {me}-{}
       2        0   {my}-{5}
       2        0   {n}-{u}
       2        0   {or}-{23}
       2        0   {t }-{c}
       2        0   {th}-{f}
       2        0   {th}-{n}
       2        0   {th}-{ſ}
       2        0   {to}-{i}
       2        0   {tt}-{r}
       2        0   {t}-{-r}
       2        0   {u}-{ac}
       2        0   {w}-{n,}
       2        0   {w}-{n}
       2        0   {}-{ —}
       2        0   {}-{— }
       2        0   {ſ}-{f}
       2        0   { }-{ſt}
       2        0   {}-{ft}
       2        0   {}-{ct}
       2        0   {ﬁ}-{fi}
       2        0   {ﬆ}-{ſt}
       2        0   {��}-{Ee}
       1        0   {,}-{.}
       1        0   {1}-{3}
       1        0   {1}-{}
       1        0   {L}-{C}
       1        0   {a}-{i}
       1        0   {d}-{q}
       1        0   {e}-{c}
       1        0   {e}-{o}
       1        0   {e}-{}
       1        0   {f}-{t}
       1        0   {h}-{l}
       1        0   {h}-{p}
       1        0   {i}-{ĩ}
       1        0   {k}-{b}
       1        0   {l}-{j}
       1        0   {l}-{t}
       1        0   {m}-{n}
       1        0   {n}-{}
       1        0   {o}-{c}
       1        0   {o}-{ò}
       1        0   {o}-{õ}
       1        0   {p}-{P}
       1        0   {r}-{i}
       1        0   {r}-{l}
       1        0   {r}-{ρ}
       1        0   {s}-{-}
       1        0   {s}-{}
       1        0   {t}-{i}
       1        0   {v}-{d}
       1        0   {w}-{x}
       1        0   {w}-{ſ}
       1        0   {y}-{s}
       1        0   {y}-{}
       1        0   {}-{:}
       1        0   {}-{a}
       1        0   {‑}-{-}
       1        0   {}-{ũ}
       1        0   {}-{f}
       1        0   {ﬁ}-{}

   Count   Missed   %Right
      45       15    66.67   {<\n>}
     272       44    83.82   { }
       1        0   100.00   {&}
      24        8    66.67   {,}
      36       21    41.67   {.}
       3        0   100.00   {0}
      15       12    20.00   {1}
      12        7    41.67   {2}
       4        2    50.00   {3}
       2        1    50.00   {4}
       5        5     0.00   {5}
       1        1     0.00   {6}
       2        2     0.00   {7}
       1        0   100.00   {8}
       5        2    60.00   {:}
       1        1     0.00   {;}
       7        2    71.43   {A}
       2        2     0.00   {E}
       2        0   100.00   {G}
       2        1    50.00   {I}
       3        1    66.67   {J}
       2        1    50.00   {L}
       1        0   100.00   {M}
       2        2     0.00   {P}
       3        0   100.00   {R}
       4        1    75.00   {T}
       1        1     0.00   {Z}
      75       10    86.67   {a}
      12        2    83.33   {b}
      21        3    85.71   {c}
      34        5    85.29   {d}
     136       24    82.35   {e}
      26        4    84.62   {f}
      21        2    90.48   {g}
      99       24    75.76   {h}
      60        7    88.33   {i}
       4        0   100.00   {j}
       4        2    50.00   {k}
      41       10    75.61   {l}
      21        4    80.95   {m}
      80       14    82.50   {n}
      94       16    82.98   {o}
      13        3    76.92   {p}
      60       12    80.00   {r}
      36        9    75.00   {s}
     128       24    81.25   {t}
      28        3    89.29   {u}
       5        3    40.00   {v}
      35       17    51.43   {w}
       1        0   100.00   {x}
      22        5    77.27   {y}
      28       10    64.29   {ſ}
       2        2     0.00   {‑}
       6        6     0.00   {}
       2        2     0.00   {}
       3        3     0.00   {}
       3        3     0.00   {}
       2        2     0.00   {ﬁ}
       1        1     0.00   {ﬆ}
       2        2     0.00   {�}
