ocreval Word Accuracy Report Version 7.0
----------------------------------------
     310   Words
     156   Misrecognized
   49.68%  Accuracy

Stopwords
   Count   Missed   %Right   Length
       6        2    66.67        1
       2        2     0.00        2
       8        4    50.00    Total

Non-stopwords
   Count   Missed   %Right   Length
      12       11     8.33        1
      48       19    60.42        2
     110       68    38.18        3
      36        9    75.00        4
      32       17    46.88        5
      19        9    52.63        6
      13        6    53.85        7
       9        3    66.67        8
      11        3    72.73        9
       7        4    42.86       10
       3        3     0.00       11
       1        0   100.00       12
       1        0   100.00       13
     302      152    49.67    Total

Distinct Non-stopwords
   Count   Missed   %Right   Occurs
      98       41    58.16        1
      23       10    56.52        2
      15        6    60.00        3
       7        2    71.43        4
       1        0   100.00        5
       3        0   100.00        6
       2        1    50.00        7
       1        1     0.00        8
       3        2    33.33      >10
     153       63    58.82    Total

Phrases
   Count   Missed   %Right   Length
     310      156    49.68        1
     309      208    32.69        2
     308      240    22.08        3
     307      262    14.66        4
     306      278     9.15        5
     305      288     5.57        6
     304      295     2.96        7
     303      297     1.98        8

Stopwords
   Count   Missed   %Right   
       6        2    66.67   a
       1        1     0.00   no
       1        1     0.00   on

Non-stopwords
   Count   Missed   %Right   
       1        1     0.00   38
       1        1     0.00   ain
       1        0   100.00   ame
       1        0   100.00   ames
       1        0   100.00   apparence
       1        1     0.00   apparoi
       2        0   100.00   au
       1        0   100.00   aucune
       1        0   100.00   auoir
       2        0   100.00   autre
       1        0   100.00   autrement
       1        1     0.00   beſoin
       2        1    50.00   bien
       1        1     0.00   blaſmable
       3        3     0.00   c'e
       1        1     0.00   car
       4        2    50.00   ce
       1        0   100.00   cela
       1        1     0.00   certain
       1        0   100.00   cette
       2        0   100.00   ceux
       1        0   100.00   changer
       1        0   100.00   chimeres
       3        3     0.00   choſe
       1        1     0.00   comme
       1        0   100.00   corps
       1        0   100.00   crû
       1        0   100.00   dans
       7        0   100.00   de
       1        0   100.00   delà
       1        0   100.00   dequoy
       4        1    75.00   des
       2        0   100.00   dieu
       4        0   100.00   dire
       2        0   100.00   dit
       1        1     0.00   diſent
       1        0   100.00   donnant
       1        0   100.00   du
      11       11     0.00   e
       3        2    33.33   en
       1        1     0.00   ence
       1        1     0.00   endu
       3        3     0.00   ent
       1        0   100.00   epicure
       1        1     0.00   eroit
       1        1     0.00   eur
       1        1     0.00   exi
       1        1     0.00   ez
       1        1     0.00   faiſons
       1        0   100.00   faute
       1        0   100.00   faux
       2        2     0.00   fu
       3        3     0.00   gnification
       1        0   100.00   grande
       3        2    33.33   iamais
       4        2    50.00   il
       1        1     0.00   ion
       1        1     0.00   ité
       1        0   100.00   iugements
       4        2    50.00   la
       1        1     0.00   lai
       2        1    50.00   le
       6        1    83.33   les
       1        0   100.00   lors
       1        1     0.00   lu
       2        0   100.00   mais
       1        0   100.00   materiels
       1        0   100.00   matiere
       1        0   100.00   mettant
       2        2     0.00   meſme
       1        0   100.00   moins
       1        0   100.00   mot
       3        3     0.00   n'a
       1        0   100.00   n'auroit
       1        1     0.00   n'e
       6        0   100.00   ne
       1        1     0.00   nece
       1        0   100.00   nier
       1        0   100.00   nié
       1        0   100.00   nom
       1        1     0.00   nomme
       3        1    66.67   non
       3        0   100.00   nos
       3        0   100.00   nous
       1        0   100.00   ny
       2        0   100.00   objets
       1        1     0.00   occa
       4        4     0.00   oient
       1        0   100.00   operations
       2        0   100.00   ordinaire
       1        0   100.00   pa
       3        0   100.00   par
       5        0   100.00   pas
       1        1     0.00   penſée
       2        2     0.00   perſonne
       1        1     0.00   poient
       1        0   100.00   point
       1        0   100.00   pour
       1        0   100.00   pourquoy
       1        1     0.00   qu'elle
       1        0   100.00   qu'entendent
       3        1    66.67   qu'il
       2        0   100.00   qu'ils
       1        1     0.00   qu'on
       1        0   100.00   quand
      11        2    81.82   que
       1        0   100.00   quel
       1        0   100.00   quesfois
       6        1    83.33   qui
       1        0   100.00   rang
       1        0   100.00   rapport
       2        2     0.00   re
       1        1     0.00   res
       1        0   100.00   ridicule
       2        2     0.00   roi
       1        0   100.00   réels
       1        1     0.00   s'imaginer
       1        0   100.00   stoïques
       1        0   100.00   tels
       2        1    50.00   tertullien
       1        0   100.00   tombé
       1        1     0.00   tou
       1        1     0.00   tout
       1        0   100.00   toutefois
       1        1     0.00   traitte
       1        0   100.00   trom
       1        0   100.00   trompent
       1        0   100.00   veritablement
       1        0   100.00   veritables
       1        0   100.00   verité
       1        1     0.00   vn
       2        1    50.00   vne
       1        0   100.00   vou
       3        0   100.00   voulu
       1        0   100.00   y
       3        0   100.00   à
       2        2     0.00   é
       2        2     0.00   ſa
       2        2     0.00   ſans
       2        2     0.00   ſe
       4        4     0.00   ſens
       1        1     0.00   ſeul
       1        1     0.00   ſeule
       1        1     0.00   ſeulement
       1        1     0.00   ſont
       1        1     0.00   ſouuent
       2        2     0.00   ſur
       1        1     0.00   ſçauent
      18       18     0.00   
       7        7     0.00   
       8        8     0.00   
       1        1     0.00   
       3        3     0.00   
