ocreval Accuracy Report Version 7.0
-----------------------------------
     550   Characters
     456   Errors
   17.09%  Accuracy

       0   Reject Characters
       0   Suspect Markers
       0   False Marks
    0.00%  Characters Marked
   17.09%  Accuracy After Correction

     Ins    Subst      Del   Errors
       0        0        0        0   Marked
      65      311       80      456   Unmarked
      65      311       80      456   Total

   Count   Missed   %Right
       6        6     0.00   Unassigned
     109       43    60.55   ASCII Spacing Characters
      18       13    27.78   ASCII Special Symbols
      28       26     7.14   ASCII Uppercase Letters
     344      245    28.78   ASCII Lowercase Letters
       1        1     0.00   Latin1 Lowercase Letters
       9        7    22.22   Latin Extended-A
      34       34     0.00   Private Use Area
       1        1     0.00   Alphabetic Presentation Forms
     550      376    31.64   Total

  Errors   Marked   Correct-Generated
      12        0   {it. I<\n>tae}-{auchfürmir.}
      11        0   {in .<\n>Vorr}-{graive Röck}
       9        0   {<\n>gebrau}-{mcn Sinne}
       9        0   {Hoﬀart}-{/ bis ſic}
       9        0   {erdrſsig}-{rauch der}
       9        0   {we R}-{ctatin<\n>zw}
       9        0   {z}-{das Laſie}
       8        0   {/ ſon⸗<\n>d}-{Vi}
       8        0   {brau f}-{Auch vbe}
       7        0   {Theil}-{Hoffart}
       7        0   {n Sinne}-{iſſet :}
       7        0   {r. Vnd }-{eſem ſc}
       6        0   {I hab}-{Vorred}
       6        0   {Kleidu}-{fayre}
       6        0   {Laer}-{i1ſich}
       6        0   {Traat}-{/}
       6        0   {aner}-{ißs»<\n>-}
       6        0   {ein gu}-{ſprich}
       6        0   {n m}-{dräſsi}
       6        0   {nit d}-{Vadhat}
       5        0   { miß⸗}-{/}
       5        0   {/<\n>Au}-{nicht}
       5        0   {/<\n>was}-{den}
       5        0   {Theil}-{gut}
       5        0   {Theil}-{nen /}
       5        0   {de}-{n zür}
       5        0   {g. Im}-{/<\n>vnd}
       5        0   {i de}-{yadvc}
       5        0   {n}-{ilet.}
       5        0   {r hab}-{<\n>taſt}
       5        0   {v}-{Erſte}
       5        0   {}-{an / }
       5        0   {er}-{il ha}
       5        0   {reib}-{on-<\n>d}
       4        0   { Im}-{<\n>Die}
       4        0   {A v<\n>}-{}
       4        0   {Die}-{beft}
       4        0   {Ere}-{a}
       4        0   {Mein}-{mans}
       4        0   {St}-{alle}
       4        0   {at j}-{reib}
       4        0   {er}-{ahin}
       4        0   {hand}-{mög}
       4        0   {jhre}-{Nei}
       4        0   {n an}-{il}
       4        0   {ren }-{t}
       4        0   {rſon}-{s<\n>Ty}
       4        0   {vom }-{jh}
       4        0   {}-{fter}
       4        0   {et:}-{l}
       3        0   { /}-{del}
       3        0   { di}-{,<\n>g}
       3        0   { fa}-{ic}
       3        0   {<\n>Th}-{d}
       3        0   {<\n>zw}-{dd}
       3        0   {I }-{h}
       3        0   {and}-{vb}
       3        0   {bis}-{ich}
       3        0   {d l}-{<\n>Th}
       3        0   {das}-{Stu}
       3        0   {die}-{Per}
       3        0   {n i}-{rde}
       3        0   {nen}-{Th}
       3        0   {n}-{}
       3        0   {r⸗<\n>}-{il }
       3        0   {s ſ}-{cht}
