groundTruth,result,charsInGroundTruth,charsInResult,characterAccuracy,LCSCharStats Ground Truth Item,LCSCharStats Ground Truth Unicode,LCSCharStats OCR Result Item,LCSCharStats OCR Result Unicode,LCSCharStats OCR Error,LCSCharStats Count
/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887-00232551.pol.xml.txt,"10899","11909","0.3270024772914946","
okoliczności. Rosja Sowiecka, ten najnowszy przy-","000a,006f,006b,006f,006c,0069,0063,007a,006e,006f,015b,0063,0069,002e,0020,0052,006f,0073,006a,0061,0020,0053,006f,0077,0069,0065,0063,006b,0061,002c,0020,0074,0065,006e,0020,006e,0061,006a,006e,006f,0077,0073,007a,0079,0020,0070,0072,007a,0079,002d","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887-00232551.pol.xml.txt,,,,"
Brak decyzji wywołany jest szeregiem niepowo-","000a,0042,0072,0061,006b,0020,0064,0065,0063,0079,007a,006a,0069,0020,0077,0079,0077,006f,0142,0061,006e,0079,0020,006a,0065,0073,0074,0020,0073,007a,0065,0072,0065,0067,0069,0065,006d,0020,006e,0069,0065,0070,006f,0077,006f,002d","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887-00232551.pol.xml.txt,,,,"
są czynniki, które wpływają na Hitlera i jego o","000a,0073,0105,0020,0063,007a,0079,006e,006e,0069,006b,0069,002c,0020,006b,0074,00f3,0072,0065,0020,0077,0070,0142,0079,0077,0061,006a,0105,0020,006e,0061,0020,0048,0069,0074,006c,0065,0072,0061,0020,0069,0020,006a,0065,0067,006f,0020,006f","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887-00232551.pol.xml.txt,,,,"Bombowiec niemiecki zmuszony do ucieczki","0042,006f,006d,0062,006f,0077,0069,0065,0063,0020,006e,0069,0065,006d,0069,0065,0063,006b,0069,0020,007a,006d,0075,0073,007a,006f,006e,0079,0020,0064,006f,0020,0075,0063,0069,0065,0063,007a,006b,0069","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887-00232551.pol.xml.txt,,,,"
Franco zrywa więzy, łączące ją z „osią","000a,0046,0072,0061,006e,0063,006f,0020,007a,0072,0079,0077,0061,0020,0077,0069,0119,007a,0079,002c,0020,0142,0105,0063,007a,0105,0063,0065,0020,006a,0105,0020,007a,0020,201e,006f,0073,0069,0105","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887-00232551.pol.xml.txt,,,,"agresji, a jednocześnie oświadcza, ","0061,0067,0072,0065,0073,006a,0069,002c,0020,0061,0020,006a,0065,0064,006e,006f,0063,007a,0065,015b,006e,0069,0065,0020,006f,015b,0077,0069,0061,0064,0063,007a,0061,002c,0020","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887-00232551.pol.xml.txt,,,,"
łalności komunistycznej na terenie","000a,0142,0061,006c,006e,006f,015b,0063,0069,0020,006b,006f,006d,0075,006e,0069,0073,0074,0079,0063,007a,006e,0065,006a,0020,006e,0061,0020,0074,0065,0072,0065,006e,0069,0065","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887-00232551.pol.xml.txt,,,,"
brytyjski w nocie z 28 sierpnia rb.","000a,0062,0072,0079,0074,0079,006a,0073,006b,0069,0020,0077,0020,006e,006f,0063,0069,0065,0020,007a,0020,0032,0038,0020,0073,0069,0065,0072,0070,006e,0069,0061,0020,0072,0062,002e","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887-00232551.pol.xml.txt,,,,"
Pszczółki strażnicy gdańscy posił-","000a,0050,0073,007a,0063,007a,00f3,0142,006b,0069,0020,0073,0074,0072,0061,017c,006e,0069,0063,0079,0020,0067,0064,0061,0144,0073,0063,0079,0020,0070,006f,0073,0069,0142,002d","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887-00232551.pol.xml.txt,,,,"
dzeń. Możność liczenia na ","000a,0064,007a,0065,0144,002e,0020,004d,006f,017c,006e,006f,015b,0107,0020,006c,0069,0063,007a,0065,006e,0069,0061,0020,006e,0061,0020","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887-00232551.pol.xml.txt,,,,"
zupełnie wyraźnie nie chcą wojny, ","000a,007a,0075,0070,0065,0142,006e,0069,0065,0020,0077,0079,0072,0061,017a,006e,0069,0065,0020,006e,0069,0065,0020,0063,0068,0063,0105,0020,0077,006f,006a,006e,0079,002c,0020","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887-00232551.pol.xml.txt,,,,"
jaciel Niemiec","000a,006a,0061,0063,0069,0065,006c,0020,004e,0069,0065,006d,0069,0065,0063","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887-00232551.pol.xml.txt,,,,"dzo łatwo mogą osiąść os","0064,007a,006f,0020,0142,0061,0074,0077,006f,0020,006d,006f,0067,0105,0020,006f,0073,0069,0105,015b,0107,0020,006f,0073","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887-00232551.pol.xml.txt,,,,"
zwróciły ogłaszane co pewien czas","000a,007a,0077,0072,00f3,0063,0069,0142,0079,0020,006f,0067,0142,0061,0073,007a,0061,006e,0065,0020,0063,006f,0020,0070,0065,0077,0069,0065,006e,0020,0063,007a,0061,0073","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887-00232551.pol.xml.txt,,,,"
szym ciągu. Hitler przekazał gen.","000a,0073,007a,0079,006d,0020,0063,0069,0105,0067,0075,002e,0020,0048,0069,0074,006c,0065,0072,0020,0070,0072,007a,0065,006b,0061,007a,0061,0142,0020,0067,0065,006e,002e","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887-00232551.pol.xml.txt,,,,"
północy udał się do kancl. Hitle-","000a,0070,00f3,0142,006e,006f,0063,0079,0020,0075,0064,0061,0142,0020,0073,0069,0119,0020,0064,006f,0020,006b,0061,006e,0063,006c,002e,0020,0048,0069,0074,006c,0065,002d","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887-00232551.pol.xml.txt,,,,"
zajść i ogólno - europejskiego na-","000a,007a,0061,006a,015b,0107,0020,0069,0020,006f,0067,00f3,006c,006e,006f,0020,002d,0020,0065,0075,0072,006f,0070,0065,006a,0073,006b,0069,0065,0067,006f,0020,006e,0061,002d","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887-00232551.pol.xml.txt,,,,"
Starcia S. S. z Heinwehrą gdańską","000a,0053,0074,0061,0072,0063,0069,0061,0020,0053,002e,0020,0053,002e,0020,007a,0020,0048,0065,0069,006e,0077,0065,0068,0072,0105,0020,0067,0064,0061,0144,0073,006b,0105","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887-00232551.pol.xml.txt,,,,"
aresztowały młodych ludzi w wie-","000a,0061,0072,0065,0073,007a,0074,006f,0077,0061,0142,0079,0020,006d,0142,006f,0064,0079,0063,0068,0020,006c,0075,0064,007a,0069,0020,0077,0020,0077,0069,0065,002d","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887-00232551.pol.xml.txt,,,,"",""," ","0020","false detection","99"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887-00232551.pol.xml.txt,,,,"
kowicie do przeszłości.","000a,006b,006f,0077,0069,0063,0069,0065,0020,0064,006f,0020,0070,0072,007a,0065,0073,007a,0142,006f,015b,0063,0069,002e","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887-00232551.pol.xml.txt,,,,". Włochy","002e,0020,0057,0142,006f,0063,0068,0079","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887-00232551.pol.xml.txt,,,,"
wet na nią zdecydują, ","000a,0077,0065,0074,0020,006e,0061,0020,006e,0069,0105,0020,007a,0064,0065,0063,0079,0064,0075,006a,0105,002c,0020","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887-00232551.pol.xml.txt,,,," z ","0020,007a,0020","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887-00232551.pol.xml.txt,,,,"
jusz z Francją. W ","000a,006a,0075,0073,007a,0020,007a,0020,0046,0072,0061,006e,0063,006a,0105,002e,0020,0057,0020","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887-00232551.pol.xml.txt,,,,"ecznie na lo","0065,0063,007a,006e,0069,0065,0020,006e,0061,0020,006c,006f","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887-00232551.pol.xml.txt,,,,"
com jeszcze raz zdecydowane sta-","000a,0063,006f,006d,0020,006a,0065,0073,007a,0063,007a,0065,0020,0072,0061,007a,0020,007a,0064,0065,0063,0079,0064,006f,0077,0061,006e,0065,0020,0073,0074,0061,002d","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887-00232551.pol.xml.txt,,,,"
nikatu wskazuje na ożywienie dzia","000a,006e,0069,006b,0061,0074,0075,0020,0077,0073,006b,0061,007a,0075,006a,0065,0020,006e,0061,0020,006f,017c,0079,0077,0069,0065,006e,0069,0065,0020,0064,007a,0069,0061","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887-00232551.pol.xml.txt,,,,"
dzone są w szybkim tempie w dal","000a,0064,007a,006f,006e,0065,0020,0073,0105,0020,0077,0020,0073,007a,0079,0062,006b,0069,006d,0020,0074,0065,006d,0070,0069,0065,0020,0077,0020,0064,0061,006c","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887-00232551.pol.xml.txt,,,,"
już wszelkie granice. Jakie zna-","000a,006a,0075,017c,0020,0077,0073,007a,0065,006c,006b,0069,0065,0020,0067,0072,0061,006e,0069,0063,0065,002e,0020,004a,0061,006b,0069,0065,0020,007a,006e,0061,002d","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887-00232551.pol.xml.txt,,,,"
tyjskiego w Berlinie, w kilka mi","000a,0074,0079,006a,0073,006b,0069,0065,0067,006f,0020,0077,0020,0042,0065,0072,006c,0069,006e,0069,0065,002c,0020,0077,0020,006b,0069,006c,006b,0061,0020,006d,0069","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887-00232551.pol.xml.txt,,,,"
niu odpowiedzi angielskiej. W pa","000a,006e,0069,0075,0020,006f,0064,0070,006f,0077,0069,0065,0064,007a,0069,0020,0061,006e,0067,0069,0065,006c,0073,006b,0069,0065,006a,002e,0020,0057,0020,0070,0061","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887-00232551.pol.xml.txt,,,,"
dnień. Rząd brytyjski nie pozosta","000a,0064,006e,0069,0065,0144,002e,0020,0052,007a,0105,0064,0020,0062,0072,0079,0074,0079,006a,0073,006b,0069,0020,006e,0069,0065,0020,0070,006f,007a,006f,0073,0074,0061","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887-00232551.pol.xml.txt,,,,"
nie powzięły ostatecznej decyzji w","000a,006e,0069,0065,0020,0070,006f,0077,007a,0069,0119,0142,0079,0020,006f,0073,0074,0061,0074,0065,0063,007a,006e,0065,006a,0020,0064,0065,0063,0079,007a,006a,0069,0020,0077","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887-00232551.pol.xml.txt,,,,"",""," 
8 ","0020,000a,0038,0020","false detection","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887-00232551.pol.xml.txt,,,,"rzez Gdańsk, straż graniczna re-","0072,007a,0065,007a,0020,0047,0064,0061,0144,0073,006b,002c,0020,0073,0074,0072,0061,017c,0020,0067,0072,0061,006e,0069,0063,007a,006e,0061,0020,0072,0065,002d","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887-00232551.pol.xml.txt,,,,"
kując się specjalnymi listami","000a,006b,0075,006a,0105,0063,0020,0073,0069,0119,0020,0073,0070,0065,0063,006a,0061,006c,006e,0079,006d,0069,0020,006c,0069,0073,0074,0061,006d,0069",". 
kując się specjalnymi listami ","002e,0020,000a,006b,0075,006a,0105,0063,0020,0073,0069,0119,0020,0073,0070,0065,0063,006a,0061,006c,006e,0079,006d,0069,0020,006c,0069,0073,0074,0061,006d,0069,0020","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887-00232551.pol.xml.txt,,,,"
szynowych. Na serię strzałów pol","000a,0073,007a,0079,006e,006f,0077,0079,0063,0068,002e,0020,004e,0061,0020,0073,0065,0072,0069,0119,0020,0073,0074,0072,007a,0061,0142,00f3,0077,0020,0070,006f,006c","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887-00232551.pol.xml.txt,,,,"Japonię należy juz cał-","004a,0061,0070,006f,006e,0069,0119,0020,006e,0061,006c,0065,017c,0079,0020,006a,0075,007a,0020,0063,0061,0142,002d","","","miss","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887-00232551.pol.xml.txt,,,,"Hiszpania us","0048,0069,0073,007a,0070,0061,006e,0069,0061,0020,0075,0073","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887-00232551.pol.xml.txt,,,,"“","201c","”","201d","misrecognised","2"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887-00232551.pol.xml.txt,,,,"a jeśli się na-","0061,0020,006a,0065,015b,006c,0069,0020,0073,0069,0119,0020,006e,0061,002d","
a jeśli się na- ' ","000a,0061,0020,006a,0065,015b,006c,0069,0020,0073,0069,0119,0020,006e,0061,002d,0020,0027,0020","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887-00232551.pol.xml.txt,,,,"o tylko pod przymusem","006f,0020,0074,0079,006c,006b,006f,0020,0070,006f,0064,0020,0070,0072,007a,0079,006d,0075,0073,0065,006d","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887-00232551.pol.xml.txt,,,," z","0020,007a","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887-00232551.pol.xml.txt,,,,"
","000a","","","none","22"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887-00232551.pol.xml.txt,,,,"że utrzymuje so-","017c,0065,0020,0075,0074,0072,007a,0079,006d,0075,006a,0065,0020,0073,006f,002d","","","miss","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887-00232551.pol.xml.txt,,,,"ych warunkach ","0079,0063,0068,0020,0077,0061,0072,0075,006e,006b,0061,0063,0068,0020","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887-00232551.pol.xml.txt,,,,"a","0061","","","none","3"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887-00232551.pol.xml.txt,,,,"zie.","007a,0069,0065,002e","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887-00232551.pol.xml.txt,,,,"strzałów okazało się wielu zabi-","0073,0074,0072,007a,0061,0142,00f3,0077,0020,006f,006b,0061,007a,0061,0142,006f,0020,0073,0069,0119,0020,0077,0069,0065,006c,0075,0020,007a,0061,0062,0069,002d","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887-00232551.pol.xml.txt,,,,"nieustępliwości. Analogiczne sta-","006e,0069,0065,0075,0073,0074,0119,0070,006c,0069,0077,006f,015b,0063,0069,002e,0020,0041,006e,0061,006c,006f,0067,0069,0063,007a,006e,0065,0020,0073,0074,0061,002d","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887-00232551.pol.xml.txt,,,,"
przez radio niemieckie komunika-","000a,0070,0072,007a,0065,007a,0020,0072,0061,0064,0069,006f,0020,006e,0069,0065,006d,0069,0065,0063,006b,0069,0065,0020,006b,006f,006d,0075,006e,0069,006b,0061,002d","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887-00232551.pol.xml.txt,,,,"nia wojskowe prowa","006e,0069,0061,0020,0077,006f,006a,0073,006b,006f,0077,0065,0020,0070,0072,006f,0077,0061","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887-00232551.pol.xml.txt,,,,"
czą w całej wsch. części Rzeszy","000a,0063,007a,0105,0020,0077,0020,0063,0061,0142,0065,006a,0020,0077,0073,0063,0068,002e,0020,0063,007a,0119,015b,0063,0069,0020,0052,007a,0065,0073,007a,0079","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887-00232551.pol.xml.txt,,,,"
dzonej mobilizacji w miejsce lis","000a,0064,007a,006f,006e,0065,006a,0020,006d,006f,0062,0069,006c,0069,007a,0061,0063,006a,0069,0020,0077,0020,006d,0069,0065,006a,0073,0063,0065,0020,006c,0069,0073","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887-00232551.pol.xml.txt,,,,"
doręczeniu przez ambasadora bry","000a,0064,006f,0072,0119,0063,007a,0065,006e,0069,0075,0020,0070,0072,007a,0065,007a,0020,0061,006d,0062,0061,0073,0061,0064,006f,0072,0061,0020,0062,0072,0079","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00761887-00232551.pol.xml.txt,,,,"
angielskiego ministrowi spraw za","000a,0061,006e,0067,0069,0065,006c,0073,006b,0069,0065,0067,006f,0020,006d,0069,006e,0069,0073,0074,0072,006f,0077,0069,0020,0073,0070,0072,0061,0077,0020,007a,0061","","","none","1"
