groundTruth,result,charsInGroundTruth,charsInResult,characterAccuracy,LCSCharStats Ground Truth Item,LCSCharStats Ground Truth Unicode,LCSCharStats OCR Result Item,LCSCharStats OCR Result Unicode,LCSCharStats OCR Error,LCSCharStats Count
/home/cnd/tmp/dev/ocr_eval_paper/enp/00673665.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00673665.nld.xml.txt,"13830","12922","0.21619667389732466"," in tegendeel heeft het gemeene volk he","0020,0069,006e,0020,0074,0065,0067,0065,006e,0064,0065,0065,006c,0020,0068,0065,0065,0066,0074,0020,0068,0065,0074,0020,0067,0065,006d,0065,0065,006e,0065,0020,0076,006f,006c,006b,0020,0068,0065","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00673665.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00673665.nld.xml.txt,,,,"uylezels met wyn en andere provi","0075,0079,006c,0065,007a,0065,006c,0073,0020,006d,0065,0074,0020,0077,0079,006e,0020,0065,006e,0020,0061,006e,0064,0065,0072,0065,0020,0070,0072,006f,0076,0069","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00673665.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00673665.nld.xml.txt,,,,"e de troupen van de granadiers te paerd","0065,0020,0064,0065,0020,0074,0072,006f,0075,0070,0065,006e,0020,0076,0061,006e,0020,0064,0065,0020,0067,0072,0061,006e,0061,0064,0069,0065,0072,0073,0020,0074,0065,0020,0070,0061,0065,0072,0064","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00673665.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00673665.nld.xml.txt,,,," 20 December. Heden ","0020,0032,0030,0020,0044,0065,0063,0065,006d,0062,0065,0072,002e,0020,0048,0065,0064,0065,006e,0020","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00673665.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00673665.nld.xml.txt,,,,"rik en de Hertog , die","0072,0069,006b,0020,0065,006e,0020,0064,0065,0020,0048,0065,0072,0074,006f,0067,0020,002c,0020,0064,0069,0065","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00673665.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00673665.nld.xml.txt,,,,"chgezinden , in de vryheid van","0063,0068,0067,0065,007a,0069,006e,0064,0065,006e,0020,002c,0020,0069,006e,0020,0064,0065,0020,0076,0072,0079,0068,0065,0069,0064,0020,0076,0061,006e","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00673665.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00673665.nld.xml.txt,,,,"werden. De train van artillery di","0077,0065,0072,0064,0065,006e,002e,0020,0044,0065,0020,0074,0072,0061,0069,006e,0020,0076,0061,006e,0020,0061,0072,0074,0069,006c,006c,0065,0072,0079,0020,0064,0069","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00673665.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00673665.nld.xml.txt,,,,"by het Antwerp","0062,0079,0020,0068,0065,0074,0020,0041,006e,0074,0077,0065,0072,0070","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00673665.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00673665.nld.xml.txt,,,,"meede zy zig gevleyd","006d,0065,0065,0064,0065,0020,007a,0079,0020,007a,0069,0067,0020,0067,0065,0076,006c,0065,0079,0064","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00673665.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00673665.nld.xml.txt,,,,"rland gezonden. He","0072,006c,0061,006e,0064,0020,0067,0065,007a,006f,006e,0064,0065,006e,002e,0020,0048,0065","","","none","1"
