ocreval Accuracy Report Version 7.0
-----------------------------------
    1455   Characters
     824   Errors
   43.37%  Accuracy

       0   Reject Characters
       0   Suspect Markers
       0   False Marks
    0.00%  Characters Marked
   43.37%  Accuracy After Correction

     Ins    Subst      Del   Errors
       0        0        0        0   Marked
     198      548       78      824   Unmarked
     198      548       78      824   Total

   Count   Missed   %Right
     280       94    66.43   ASCII Spacing Characters
      57       44    22.81   ASCII Special Symbols
      22       21     4.55   ASCII Digits
      38       31    18.42   ASCII Uppercase Letters
    1004      517    48.51   ASCII Lowercase Letters
      32       17    46.88   Latin Extended-A
       4        4     0.00   General Punctuation
      14       14     0.00   Private Use Area
       4        4     0.00   Alphabetic Presentation Forms
    1455      746    48.73   Total

  Errors   Marked   Correct-Generated
      31        0   {. 15.2.<\n>Jer.2.17.Eſ....}-{s<\n>cannot fall tõtalr...}
      15        0   {his ,<\n>viz. That}-{bem<\n>hy forſalin}
      15        0   {r.2.12.13.<\n>2 Ch}-{ny that believe}
      14        0   {example.<\n>Chri}-{ihis Argument}
      13        0   {abſolutely<\n>or}-{heard in the}
      13        0   {otherwiſe,<\n>as}-{&c.<\n>Acurcugcn}
      12        0   {t}-{lſo.<\n>58 A Tn}
      11        0   {o<\n>ſomething}-{her would}
      10        0   {efore &c.<\n>}-{s}
      10        0   {rs<\n>Becauſe}-{ 17. —<\n>c}
      10        0   {y become d}-{ſon.<\n>BcECb}
       9        0   {Argu‑<\n>men}-{no}
       9        0   {ep<\n>them;}-{ from<\n>kic}
       9        0   {terceſ‑<\n>}-{d n}
       9        0   {was heard}-{fountain,}
       8        0   {Argument}-{once bad}
       8        0   {ally for}-{à jeſus}
       8        0   {diolved}-{pray}
       8        0   {father w}-{eup ſtz}
       8        0   {maintain}-{—}
       8        0   {or other}-{Reep<\n>eii}
       8        0   {rs in th}-{mpl}
       8        0   {thus is }-{do}
       8        0   {th}-{ib}
       7        0   {Tr}-{diſlolv}
       7        0   {aving r}-{e<\n>mad}
       7        0   {earth ,}-{ciiib;}
       7        0   {reſpe }-{His fa}
       7        0   {ſpe to}-{.<\n>Auſu.}
       6        0   { }-{}
       6        0   { ſo it}-{<\n>vas}
       6        0   {, and }-{7}
       6        0   {. 5.<\n>A}-{ra}
       6        0   {18<\n>But}-{Val}
       6        0   {<\n>Which}-{ z. ne}
       6        0   {and n}-{theref}
       6        0   {at the}-{is,<\n>22}
       6        0   {believ}-{interc}
       6        0   {from<\n>h}-{heard }
       6        0   {hat<\n>wa}-{0 hi}
       6        0   {he mak}-{Cr}
       6        0   {hop}-{Er Bcy}
       6        0   {played}-{eih in}
       6        0   {prayer}-{ĩs}
       6        0   {this r}-{as app}
       6        0   {upon }-{it muſ}
       6        0   {ſhould}-{Criſt}
       5        0   {6.3.<\n>}-{yet I}
       5        0   {ak}-{omern}
       5        0   {and y}-{ſtat}
       5        0   {he}-{Argu-}
       5        0   {m<\n>by}-{ſpect}
       5        0   {otiv}-{ray}
       5        0   {rayer}-{ect}
       5        0   {rd in}-{vius}
       5        0   {ſhall}-{E4}
       5        0   {ſw.<\n>c}-{teq,}
       5        0   {r}-{Aiy b}
       4        0   { his}-{g}
       4        0   { ﬁft}-{y<\n>or}
       4        0   {, bu}-{}
       4        0   {.<\n>Th}-{lut}
       4        0   {A}-{Hent}
       4        0   {I de}-{upo}
       4        0   {ain.}-{her,}
       4        0   {ams }-{do-}
       4        0   {h}-{b}
       4        0   {is }-{th}
       4        0   {i w}-{ayed}
       4        0   {k}-{pifſ}
       4        0   {made}-{.<\n>——}
       4        0   {made}-{Arg}
       4        0   {ngth}-{cdme}
       4        0   {u b}-{ad}
       4        0   {}-{Gen }
       4        0   {ſo}-{rs i}
       4        0   {ſus }-{,<\n>}
       4        0   {‑<\n>Ar}-{ãs }
       3        0   { Lo}-{}
       3        0   { no}-{riſ}
       3        0   {.<\n>t}-{ i}
       3        0   {Arg}-{po}
