groundTruth,result,charsInGroundTruth,charsInResult,characterAccuracy,LCSCharStats Ground Truth Item,LCSCharStats Ground Truth Unicode,LCSCharStats OCR Result Item,LCSCharStats OCR Result Unicode,LCSCharStats OCR Error,LCSCharStats Count
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674632.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674632-00230388.lav.xml.txt,"1918","2034","0.551094890510949","
Netrauzeti lehni, lehni,","000a,004e,0065,0074,0072,0061,0075,007a,0065,0074,0069,0020,006c,0065,0068,006e,0069,002c,0020,006c,0065,0068,006e,0069,002c","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674632.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674632-00230388.lav.xml.txt,,,,"
Meeru semei eeswaneet","000a,004d,0065,0065,0072,0075,0020,0073,0065,006d,0065,0069,0020,0065,0065,0073,0077,0061,006e,0065,0065,0074","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674632.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674632-00230388.lav.xml.txt,,,,"
Lai par ļauschu bahl","000a,004c,0061,0069,0020,0070,0061,0072,0020,013c,0061,0075,0073,0063,0068,0075,0020,0062,0061,0068,006c","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674632.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674632-00230388.lav.xml.txt,,,,"
Baltee tehli pee","000a,0042,0061,006c,0074,0065,0065,0020,0074,0065,0068,006c,0069,0020,0070,0065,0065","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674632.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674632-00230388.lav.xml.txt,,,,"",""," ","0020","false detection","19"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674632.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674632-00230388.lav.xml.txt,,,,"
Kara trok","000a,004b,0061,0072,0061,0020,0074,0072,006f,006b","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674632.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674632-00230388.lav.xml.txt,,,,"agrauti bagati un ","0061,0067,0072,0061,0075,0074,0069,0020,0062,0061,0067,0061,0074,0069,0020,0075,006e,0020","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674632.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674632-00230388.lav.xml.txt,,,,"eja ar baltu ","0065,006a,0061,0020,0061,0072,0020,0062,0061,006c,0074,0075,0020","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674632.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674632-00230388.lav.xml.txt,,,,"weena pee otra ","0077,0065,0065,006e,0061,0020,0070,0065,0065,0020,006f,0074,0072,0061,0020","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674632.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674632-00230388.lav.xml.txt,,,,"",""," . ","0020,002e,0020","false detection","2"
