groundTruth,result,charsInGroundTruth,charsInResult,characterAccuracy,LCSCharStats Ground Truth Item,LCSCharStats Ground Truth Unicode,LCSCharStats OCR Result Item,LCSCharStats OCR Result Unicode,LCSCharStats OCR Error,LCSCharStats Count
/home/cnd/tmp/dev/ocr_eval_paper/enp/00761864.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00761864-00232453.deu.xml.txt,"20934","23208","0.619422948313748","30 Uhr, nach längerem, mit großer Geduld ertragenem Leiden, ","0033,0030,0020,0055,0068,0072,002c,0020,006e,0061,0063,0068,0020,006c,00e4,006e,0067,0065,0072,0065,006d,002c,0020,006d,0069,0074,0020,0067,0072,006f,00df,0065,0072,0020,0047,0065,0064,0075,006c,0064,0020,0065,0072,0074,0072,0061,0067,0065,006e,0065,006d,0020,004c,0065,0069,0064,0065,006e,002c,0020","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00761864.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00761864-00232453.deu.xml.txt,,,,"ten, Freunden und Bekannten die traurige Nachricht,","0074,0065,006e,002c,0020,0046,0072,0065,0075,006e,0064,0065,006e,0020,0075,006e,0064,0020,0042,0065,006b,0061,006e,006e,0074,0065,006e,0020,0064,0069,0065,0020,0074,0072,0061,0075,0072,0069,0067,0065,0020,004e,0061,0063,0068,0072,0069,0063,0068,0074,002c","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00761864.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00761864-00232453.deu.xml.txt,,,,"lege während der schweren Krankheit und der Anteilnahme bei","006c,0065,0067,0065,0020,0077,00e4,0068,0072,0065,006e,0064,0020,0064,0065,0072,0020,0073,0063,0068,0077,0065,0072,0065,006e,0020,004b,0072,0061,006e,006b,0068,0065,0069,0074,0020,0075,006e,0064,0020,0064,0065,0072,0020,0041,006e,0074,0065,0069,006c,006e,0061,0068,006d,0065,0020,0062,0065,0069","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00761864.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00761864-00232453.deu.xml.txt,,,,"
veranlaßte die Tänzerin zur Wiederholung, vom Bä","000a,0076,0065,0072,0061,006e,006c,0061,00df,0074,0065,0020,0064,0069,0065,0020,0054,00e4,006e,007a,0065,0072,0069,006e,0020,007a,0075,0072,0020,0057,0069,0065,0064,0065,0072,0068,006f,006c,0075,006e,0067,002c,0020,0076,006f,006d,0020,0042,00e4","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00761864.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00761864-00232453.deu.xml.txt,,,,"
HERR ANTON LOPATA, ","000a,0048,0045,0052,0052,0020,0041,004e,0054,004f,004e,0020,004c,004f,0050,0041,0054,0041,002c,0020","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00761864.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00761864-00232453.deu.xml.txt,,,,"
6 und 6.30 Uhr früh in der Maria Trost-Kirche gelesen.","000a,0036,0020,0075,006e,0064,0020,0036,002e,0033,0030,0020,0055,0068,0072,0020,0066,0072,00fc,0068,0020,0069,006e,0020,0064,0065,0072,0020,004d,0061,0072,0069,0061,0020,0054,0072,006f,0073,0074,002d,004b,0069,0072,0063,0068,0065,0020,0067,0065,006c,0065,0073,0065,006e,002e","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00761864.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00761864-00232453.deu.xml.txt,,,,"
Ableben unseres teuren Vaters und Bruders, des Herrn","000a,0041,0062,006c,0065,0062,0065,006e,0020,0075,006e,0073,0065,0072,0065,0073,0020,0074,0065,0075,0072,0065,006e,0020,0056,0061,0074,0065,0072,0073,0020,0075,006e,0064,0020,0042,0072,0075,0064,0065,0072,0073,002c,0020,0064,0065,0073,0020,0048,0065,0072,0072,006e","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00761864.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00761864-00232453.deu.xml.txt,,,,"pannte Erwartung lag auf allen Mienen und alles","0070,0061,006e,006e,0074,0065,0020,0045,0072,0077,0061,0072,0074,0075,006e,0067,0020,006c,0061,0067,0020,0061,0075,0066,0020,0061,006c,006c,0065,006e,0020,004d,0069,0065,006e,0065,006e,0020,0075,006e,0064,0020,0061,006c,006c,0065,0073","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00761864.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00761864-00232453.deu.xml.txt,,,,"
Man bemerkte unter ihnen: General Roggero, Col.","000a,004d,0061,006e,0020,0062,0065,006d,0065,0072,006b,0074,0065,0020,0075,006e,0074,0065,0072,0020,0069,0068,006e,0065,006e,003a,0020,0047,0065,006e,0065,0072,0061,006c,0020,0052,006f,0067,0067,0065,0072,006f,002c,0020,0043,006f,006c,002e","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00761864.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00761864-00232453.deu.xml.txt,,,,"r ","0072,0020","","","none","2"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00761864.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00761864-00232453.deu.xml.txt,,,,"
heute fr","000a,0068,0065,0075,0074,0065,0020,0066,0072","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00761864.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00761864-00232453.deu.xml.txt,,,," — Die Beerdigung erfolgt am Mittwoch, den 8. Dezem","0020,2014,0020,0044,0069,0065,0020,0042,0065,0065,0072,0064,0069,0067,0075,006e,0067,0020,0065,0072,0066,006f,006c,0067,0074,0020,0061,006d,0020,004d,0069,0074,0074,0077,006f,0063,0068,002c,0020,0064,0065,006e,0020,0038,002e,0020,0044,0065,007a,0065,006d","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00761864.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00761864-00232453.deu.xml.txt,,,,"
Auch im Namen aller übrigen Verwandten. ","000a,0041,0075,0063,0068,0020,0069,006d,0020,004e,0061,006d,0065,006e,0020,0061,006c,006c,0065,0072,0020,00fc,0062,0072,0069,0067,0065,006e,0020,0056,0065,0072,0077,0061,006e,0064,0074,0065,006e,002e,0020","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00761864.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00761864-00232453.deu.xml.txt,,,,"m","006d","n: ","006e,003a,0020","misrecognised","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00761864.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00761864-00232453.deu.xml.txt,,,,"Hinterbliebenen","0048,0069,006e,0074,0065,0072,0062,006c,0069,0065,0062,0065,006e,0065,006e","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00761864.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00761864-00232453.deu.xml.txt,,,,"t, die Galerien von einer derartig großen Zahl","0074,002c,0020,0064,0069,0065,0020,0047,0061,006c,0065,0072,0069,0065,006e,0020,0076,006f,006e,0020,0065,0069,006e,0065,0072,0020,0064,0065,0072,0061,0072,0074,0069,0067,0020,0067,0072,006f,00df,0065,006e,0020,005a,0061,0068,006c","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00761864.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00761864-00232453.deu.xml.txt,,,,"tieg alle Erwartungen. Wenn man","0074,0069,0065,0067,0020,0061,006c,006c,0065,0020,0045,0072,0077,0061,0072,0074,0075,006e,0067,0065,006e,002e,0020,0057,0065,006e,006e,0020,006d,0061,006e","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00761864.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00761864-00232453.deu.xml.txt,,,,"
Engel in langen, weißen Gewändern folgten ","000a,0045,006e,0067,0065,006c,0020,0069,006e,0020,006c,0061,006e,0067,0065,006e,002c,0020,0077,0065,0069,00df,0065,006e,0020,0047,0065,0077,00e4,006e,0064,0065,0072,006e,0020,0066,006f,006c,0067,0074,0065,006e,0020","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00761864.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00761864-00232453.deu.xml.txt,,,,"ung für die Nationalanleihe zur Wiederaufwertung","0075,006e,0067,0020,0066,00fc,0072,0020,0064,0069,0065,0020,004e,0061,0074,0069,006f,006e,0061,006c,0061,006e,006c,0065,0069,0068,0065,0020,007a,0075,0072,0020,0057,0069,0065,0064,0065,0072,0061,0075,0066,0077,0065,0072,0074,0075,006e,0067","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00761864.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00761864-00232453.deu.xml.txt,,,,"
","000a","","","none","142"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00761864.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00761864-00232453.deu.xml.txt,,,,"innigstgeliebter Gatte, Vater, Sohn, Bruder und Onkel,","0069,006e,006e,0069,0067,0073,0074,0067,0065,006c,0069,0065,0062,0074,0065,0072,0020,0047,0061,0074,0074,0065,002c,0020,0056,0061,0074,0065,0072,002c,0020,0053,006f,0068,006e,002c,0020,0042,0072,0075,0064,0065,0072,0020,0075,006e,0064,0020,004f,006e,006b,0065,006c,002c","","","miss","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00761864.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00761864-00232453.deu.xml.txt,,,,"au","0061,0075","","","none","6"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00761864.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00761864-00232453.deu.xml.txt,,,,"h 12","0068,0020,0031,0032","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00761864.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00761864-00232453.deu.xml.txt,,,,"
sanft entschlafen ","000a,0073,0061,006e,0066,0074,0020,0065,006e,0074,0073,0063,0068,006c,0061,0066,0065,006e,0020","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00761864.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00761864-00232453.deu.xml.txt,,,," Seelenmessen werden am 13. Dezember um","0020,0053,0065,0065,006c,0065,006e,006d,0065,0073,0073,0065,006e,0020,0077,0065,0072,0064,0065,006e,0020,0061,006d,0020,0031,0033,002e,0020,0044,0065,007a,0065,006d,0062,0065,0072,0020,0075,006d","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00761864.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00761864-00232453.deu.xml.txt,,,,"a Alta, Webrutz, am 6. Dezember 1926.","0061,0020,0041,006c,0074,0061,002c,0020,0057,0065,0062,0072,0075,0074,007a,002c,0020,0061,006d,0020,0036,002e,0020,0044,0065,007a,0065,006d,0062,0065,0072,0020,0031,0039,0032,0036,002e","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00761864.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00761864-00232453.deu.xml.txt,,,,"
Für die liebevolle ","000a,0046,00fc,0072,0020,0064,0069,0065,0020,006c,0069,0065,0062,0065,0076,006f,006c,006c,0065,0020","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00761864.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00761864-00232453.deu.xml.txt,,,,"
Kranzspenden","000a,004b,0072,0061,006e,007a,0073,0070,0065,006e,0064,0065,006e","","","none","1"
