groundTruth,result,charsInGroundTruth,charsInResult,characterAccuracy,LCSCharStats Ground Truth Item,LCSCharStats Ground Truth Unicode,LCSCharStats OCR Result Item,LCSCharStats OCR Result Unicode,LCSCharStats OCR Error,LCSCharStats Count
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674852.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674852-00230731.fra.xml.txt,"15203","15896","0.1875945537065053","
toxique, tant cherchée par les médecins ; elles permettent son application ","000a,0074,006f,0078,0069,0071,0075,0065,002c,0020,0074,0061,006e,0074,0020,0063,0068,0065,0072,0063,0068,00e9,0065,0020,0070,0061,0072,0020,006c,0065,0073,0020,006d,00e9,0064,0065,0063,0069,006e,0073,0020,003b,0020,0065,006c,006c,0065,0073,0020,0070,0065,0072,006d,0065,0074,0074,0065,006e,0074,0020,0073,006f,006e,0020,0061,0070,0070,006c,0069,0063,0061,0074,0069,006f,006e,0020","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674852.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674852-00230731.fra.xml.txt,,,,"
Son pouvoir de guérir réside dans sa propriété de détruire ","000a,0053,006f,006e,0020,0070,006f,0075,0076,006f,0069,0072,0020,0064,0065,0020,0067,0075,00e9,0072,0069,0072,0020,0072,00e9,0073,0069,0064,0065,0020,0064,0061,006e,0073,0020,0073,0061,0020,0070,0072,006f,0070,0072,0069,00e9,0074,00e9,0020,0064,0065,0020,0064,00e9,0074,0072,0075,0069,0072,0065,0020","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674852.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674852-00230731.fra.xml.txt,,,,"es maladies qui amènent une diminution des forces","0065,0073,0020,006d,0061,006c,0061,0064,0069,0065,0073,0020,0071,0075,0069,0020,0061,006d,00e8,006e,0065,006e,0074,0020,0075,006e,0065,0020,0064,0069,006d,0069,006e,0075,0074,0069,006f,006e,0020,0064,0065,0073,0020,0066,006f,0072,0063,0065,0073","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674852.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674852-00230731.fra.xml.txt,,,,"
meilleurs effets de toutes les médications essayées","000a,006d,0065,0069,006c,006c,0065,0075,0072,0073,0020,0065,0066,0066,0065,0074,0073,0020,0064,0065,0020,0074,006f,0075,0074,0065,0073,0020,006c,0065,0073,0020,006d,00e9,0064,0069,0063,0061,0074,0069,006f,006e,0073,0020,0065,0073,0073,0061,0079,00e9,0065,0073","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674852.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674852-00230731.fra.xml.txt,,,,"
Ses propriétés oxydantes particuli","000a,0053,0065,0073,0020,0070,0072,006f,0070,0072,0069,00e9,0074,00e9,0073,0020,006f,0078,0079,0064,0061,006e,0074,0065,0073,0020,0070,0061,0072,0074,0069,0063,0075,006c,0069","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674852.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674852-00230731.fra.xml.txt,,,,"d","0064","","","none","4"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674852.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674852-00230731.fra.xml.txt,,,,"
remarquable. Une injection de un centim","000a,0072,0065,006d,0061,0072,0071,0075,0061,0062,006c,0065,002e,0020,0055,006e,0065,0020,0069,006e,006a,0065,0063,0074,0069,006f,006e,0020,0064,0065,0020,0075,006e,0020,0063,0065,006e,0074,0069,006d","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674852.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674852-00230731.fra.xml.txt,,,,"
diminution de la toux et une amélioration notable","000a,0064,0069,006d,0069,006e,0075,0074,0069,006f,006e,0020,0064,0065,0020,006c,0061,0020,0074,006f,0075,0078,0020,0065,0074,0020,0075,006e,0065,0020,0061,006d,00e9,006c,0069,006f,0072,0061,0074,0069,006f,006e,0020,006e,006f,0074,0061,0062,006c,0065","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674852.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674852-00230731.fra.xml.txt,,,,"
Les lignes suivantes, extraites du Compte","000a,004c,0065,0073,0020,006c,0069,0067,006e,0065,0073,0020,0073,0075,0069,0076,0061,006e,0074,0065,0073,002c,0020,0065,0078,0074,0072,0061,0069,0074,0065,0073,0020,0064,0075,0020,0043,006f,006d,0070,0074,0065","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674852.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674852-00230731.fra.xml.txt,,,,"es microbes, non seulement ","0065,0073,0020,006d,0069,0063,0072,006f,0062,0065,0073,002c,0020,006e,006f,006e,0020,0073,0065,0075,006c,0065,006d,0065,006e,0074,0020","","","none","1"
