groundTruth,result,charsInGroundTruth,charsInResult,characterAccuracy,LCSCharStats Ground Truth Item,LCSCharStats Ground Truth Unicode,LCSCharStats OCR Result Item,LCSCharStats OCR Result Unicode,LCSCharStats OCR Error,LCSCharStats Count
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675243.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675243-00231025.est.xml.txt,"11301","12724","0.36713565171223783","
versi tantsukursustel. Lahenduste saatmise viimane tähtpäev on","000a,0076,0065,0072,0073,0069,0020,0074,0061,006e,0074,0073,0075,006b,0075,0072,0073,0075,0073,0074,0065,006c,002e,0020,004c,0061,0068,0065,006e,0064,0075,0073,0074,0065,0020,0073,0061,0061,0074,006d,0069,0073,0065,0020,0076,0069,0069,006d,0061,006e,0065,0020,0074,00e4,0068,0074,0070,00e4,0065,0076,0020,006f,006e","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675243.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675243-00231025.est.xml.txt,,,,"
sitakse välja üks tasuta tantsukursus A. Poolgasi ja V. Sie-","000a,0073,0069,0074,0061,006b,0073,0065,0020,0076,00e4,006c,006a,0061,0020,00fc,006b,0073,0020,0074,0061,0073,0075,0074,0061,0020,0074,0061,006e,0074,0073,0075,006b,0075,0072,0073,0075,0073,0020,0041,002e,0020,0050,006f,006f,006c,0067,0061,0073,0069,0020,006a,0061,0020,0056,002e,0020,0053,0069,0065,002d","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675243.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675243-00231025.est.xml.txt,,,,"
seal juures, kui kaebealune riidles oma proua-","000a,0073,0065,0061,006c,0020,006a,0075,0075,0072,0065,0073,002c,0020,006b,0075,0069,0020,006b,0061,0065,0062,0065,0061,006c,0075,006e,0065,0020,0072,0069,0069,0064,006c,0065,0073,0020,006f,006d,0061,0020,0070,0072,006f,0075,0061,002d","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675243.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675243-00231025.est.xml.txt,,,,"Käesoleva ristsõna-mõistatuse õieti lahendajate vahel loo-","004b,00e4,0065,0073,006f,006c,0065,0076,0061,0020,0072,0069,0073,0074,0073,00f5,006e,0061,002d,006d,00f5,0069,0073,0074,0061,0074,0075,0073,0065,0020,00f5,0069,0065,0074,0069,0020,006c,0061,0068,0065,006e,0064,0061,006a,0061,0074,0065,0020,0076,0061,0068,0065,006c,0020,006c,006f,006f,002d","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675243.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675243-00231025.est.xml.txt,,,,"",""," ","0020","false detection","128"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675243.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675243-00231025.est.xml.txt,,,,"
aastasest, rinnast lai ja markeerib selle-","000a,0061,0061,0073,0074,0061,0073,0065,0073,0074,002c,0020,0072,0069,006e,006e,0061,0073,0074,0020,006c,0061,0069,0020,006a,0061,0020,006d,0061,0072,006b,0065,0065,0072,0069,0062,0020,0073,0065,006c,006c,0065,002d","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675243.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675243-00231025.est.xml.txt,,,,"
koputada isale selga, kui talle jälle luu kur-","000a,006b,006f,0070,0075,0074,0061,0064,0061,0020,0069,0073,0061,006c,0065,0020,0073,0065,006c,0067,0061,002c,0020,006b,0075,0069,0020,0074,0061,006c,006c,0065,0020,006a,00e4,006c,006c,0065,0020,006c,0075,0075,0020,006b,0075,0072,002d","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675243.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675243-00231025.est.xml.txt,,,,"
tatuste nurk. Mõistatused on auhinnalised ","000a,0074,0061,0074,0075,0073,0074,0065,0020,006e,0075,0072,006b,002e,0020,004d,00f5,0069,0073,0074,0061,0074,0075,0073,0065,0064,0020,006f,006e,0020,0061,0075,0068,0069,006e,006e,0061,006c,0069,0073,0065,0064,0020","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675243.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675243-00231025.est.xml.txt,,,,"
Berliinis ja Pariisis esineb tuntud mus-","000a,0042,0065,0072,006c,0069,0069,006e,0069,0073,0020,006a,0061,0020,0050,0061,0072,0069,0069,0073,0069,0073,0020,0065,0073,0069,006e,0065,0062,0020,0074,0075,006e,0074,0075,0064,0020,006d,0075,0073,002d","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675243.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675243-00231025.est.xml.txt,,,,"
ga ühtlasi talje sügavamale. Samuti on","000a,0067,0061,0020,00fc,0068,0074,006c,0061,0073,0069,0020,0074,0061,006c,006a,0065,0020,0073,00fc,0067,0061,0076,0061,006d,0061,006c,0065,002e,0020,0053,0061,006d,0075,0074,0069,0020,006f,006e","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675243.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675243-00231025.est.xml.txt,,,,"
ga. Mis te siis mõtlesite?","000a,0067,0061,002e,0020,004d,0069,0073,0020,0074,0065,0020,0073,0069,0069,0073,0020,006d,00f5,0074,006c,0065,0073,0069,0074,0065,003f","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675243.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675243-00231025.est.xml.txt,,,," ma veelgi ei ole saanud sinult tagasi seda","0020,006d,0061,0020,0076,0065,0065,006c,0067,0069,0020,0065,0069,0020,006f,006c,0065,0020,0073,0061,0061,006e,0075,0064,0020,0073,0069,006e,0075,006c,0074,0020,0074,0061,0067,0061,0073,0069,0020,0073,0065,0064,0061","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675243.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675243-00231025.est.xml.txt,,,,"
lis Place Pigalle läheduses, ja võib-olla","000a,006c,0069,0073,0020,0050,006c,0061,0063,0065,0020,0050,0069,0067,0061,006c,006c,0065,0020,006c,00e4,0068,0065,0064,0075,0073,0065,0073,002c,0020,006a,0061,0020,0076,00f5,0069,0062,002d,006f,006c,006c,0061","","","none","1"
