groundTruth,result,charsInGroundTruth,charsInResult,characterAccuracy,LCSCharStats Ground Truth Item,LCSCharStats Ground Truth Unicode,LCSCharStats OCR Result Item,LCSCharStats OCR Result Unicode,LCSCharStats OCR Error,LCSCharStats Count
/home/cnd/tmp/dev/ocr_eval_paper/enp/00325450.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00325450.eng.xml.txt,"7525","8433","0.333156146179402","
tack Samosierra, for these reasons, and wishing to be near","000a,0074,0061,0063,006b,0020,0053,0061,006d,006f,0073,0069,0065,0072,0072,0061,002c,0020,0066,006f,0072,0020,0074,0068,0065,0073,0065,0020,0072,0065,0061,0073,006f,006e,0073,002c,0020,0061,006e,0064,0020,0077,0069,0073,0068,0069,006e,0067,0020,0074,006f,0020,0062,0065,0020,006e,0065,0061,0072","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00325450.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00325450.eng.xml.txt,,,,"
having received notice, that the enemy threatened to at","000a,0068,0061,0076,0069,006e,0067,0020,0072,0065,0063,0065,0069,0076,0065,0064,0020,006e,006f,0074,0069,0063,0065,002c,0020,0074,0068,0061,0074,0020,0074,0068,0065,0020,0065,006e,0065,006d,0079,0020,0074,0068,0072,0065,0061,0074,0065,006e,0065,0064,0020,0074,006f,0020,0061,0074","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00325450.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00325450.eng.xml.txt,,,,"
were instructed to explain to the respective Governments","000a,0077,0065,0072,0065,0020,0069,006e,0073,0074,0072,0075,0063,0074,0065,0064,0020,0074,006f,0020,0065,0078,0070,006c,0061,0069,006e,0020,0074,006f,0020,0074,0068,0065,0020,0072,0065,0073,0070,0065,0063,0074,0069,0076,0065,0020,0047,006f,0076,0065,0072,006e,006d,0065,006e,0074,0073","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00325450.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00325450.eng.xml.txt,,,,"
operations against the Swedish army, before the expira","000a,006f,0070,0065,0072,0061,0074,0069,006f,006e,0073,0020,0061,0067,0061,0069,006e,0073,0074,0020,0074,0068,0065,0020,0053,0077,0065,0064,0069,0073,0068,0020,0061,0072,006d,0079,002c,0020,0062,0065,0066,006f,0072,0065,0020,0074,0068,0065,0020,0065,0078,0070,0069,0072,0061","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00325450.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00325450.eng.xml.txt,,,,"‑","2011","- ","002d,0020","misrecognised","14"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00325450.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00325450.eng.xml.txt,,,,"
the capital in case the French should endeavour to","000a,0074,0068,0065,0020,0063,0061,0070,0069,0074,0061,006c,0020,0069,006e,0020,0063,0061,0073,0065,0020,0074,0068,0065,0020,0046,0072,0065,006e,0063,0068,0020,0073,0068,006f,0075,006c,0064,0020,0065,006e,0064,0065,0061,0076,006f,0075,0072,0020,0074,006f","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00325450.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00325450.eng.xml.txt,,,," these Governments had pledged its readiness to","0020,0074,0068,0065,0073,0065,0020,0047,006f,0076,0065,0072,006e,006d,0065,006e,0074,0073,0020,0068,0061,0064,0020,0070,006c,0065,0064,0067,0065,0064,0020,0069,0074,0073,0020,0072,0065,0061,0064,0069,006e,0065,0073,0073,0020,0074,006f","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00325450.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00325450.eng.xml.txt,,,,"cline the conclusion of a formal Ar","0063,006c,0069,006e,0065,0020,0074,0068,0065,0020,0063,006f,006e,0063,006c,0075,0073,0069,006f,006e,0020,006f,0066,0020,0061,0020,0066,006f,0072,006d,0061,006c,0020,0041,0072","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00325450.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00325450.eng.xml.txt,,,,"
having advancing by Coma, with 12,000 infantry, and","000a,0068,0061,0076,0069,006e,0067,0020,0061,0064,0076,0061,006e,0063,0069,006e,0067,0020,0062,0079,0020,0043,006f,006d,0061,002c,0020,0077,0069,0074,0068,0020,0031,0032,002c,0030,0030,0030,0020,0069,006e,0066,0061,006e,0074,0072,0079,002c,0020,0061,006e,0064","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00325450.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00325450.eng.xml.txt,,,,"",""," ","0020","false detection","50"
