ocreval Accuracy Report Version 7.0
-----------------------------------
     803   Characters
     511   Errors
   36.36%  Accuracy

       0   Reject Characters
       0   Suspect Markers
       0   False Marks
    0.00%  Characters Marked
   36.36%  Accuracy After Correction

     Ins    Subst      Del   Errors
       0        0        0        0   Marked
      72      346       93      511   Unmarked
      72      346       93      511   Total

   Count   Missed   %Right
      10        6    40.00   Unassigned
     160       55    65.62   ASCII Spacing Characters
      27       12    55.56   ASCII Special Symbols
      25       21    16.00   ASCII Uppercase Letters
     523      268    48.76   ASCII Lowercase Letters
      13       11    15.38   Latin Extended-A
      41       41     0.00   Private Use Area
       4        4     0.00   Alphabetic Presentation Forms
     803      418    47.95   Total

  Errors   Marked   Correct-Generated
      13        0   {dem Hof⸗<\n>fart}-{/ auch redlic}
      12        0   {nn}-{be ich ſolch}
      12        0   {ung/<\n>I bitt}-{ohen vppiſch}
      10        0   { i er zu }-{e<\n>Jungkfra}
      10        0   {}-{innerung /}
       9        0   {<\n>Jungkf}-{y. Wo abe}
       9        0   {den rohe}-{Tracht ka}
       9        0   {ine e<\n>ke}-{r Gott / }
       8        0   {/ ſo bew}-{nicht<\n>i}
       8        0   {/ ſo wo}-{ha⸗<\n>b}
       8        0   {<\n>vberma}-{th iſt }
       8        0   {Hoﬀarth}-{—<\n>feines}
       8        0   {its ver}-{geſchl}
       8        0   {ret<\n>get}-{d kan ſ}
       8        0   {vppiſen}-{er<\n>wol}
       8        0   { ſolen}-{der /}
       7        0   {Ehr vnd}-{alle}
       7        0   {n. Aber}-{r volck}
       7        0   {r Eh⸗<\n>r}-{s<\n>will}
       7        0   {t kan }-{nnes P}
       6        0   {Son⸗<\n>}-{Ehr vn}
       6        0   {Wo abe}-{geſt}
       6        0   {awen}-{ nicht}
       6        0   {das vn}-{Hoffa}
       6        0   {kan jh}-{wolte}
       6        0   {l duld}-{⸗<\n>n}
       6        0   {n i m}-{.<\n>Vnſ}
       6        0   {vol}-{ſie es}
       6        0   {ſelb}-{Son⸗<\n>d}
       6        0   {ſen wo}-{r Eh⸗<\n>}
       6        0   {}-{ch}
       5        0   { es g}-{f⸗<\n>f}
       5        0   {/ v}-{worte}
       5        0   {<\n>ſey.}-{h}
       5        0   {Got}-{leich}
       5        0   {Habe }-{zu w}
       5        0   {Vnſer}-{Jch}
       5        0   {b}-{uf⸗<\n>f}
       5        0   {eran<\n>}-{ch<\n>v}
       5        0   {ha⸗<\n>b}-{dieſ}
       5        0   {s<\n>w}-{n Geſ}
       5        0   {raﬀe}-{allei}
       4        0   { ni}-{aff}
       4        0   {/ D}-{laſſ}
       4        0   {/ i}-{aber}
       4        0   {dli}-{cht<\n>}
       4        0   {es /}-{wil}
       4        0   {f⸗<\n>f}-{ld}
       4        0   {iden}-{ran<\n>}
       4        0   {mi<\n>}-{}
       4        0   {n a}-{lich}
       4        0   {u }-{s vn}
       4        0   {}-{we}
       4        0   {ſo⸗}-{echt}
       4        0   {raﬀ}-{s mi}
       4        0   {}-{ſich}
       4        0   {t<\n>l}-{r hi}
       3        0   {.<\n>i}-{ de}
       3        0   {/ ſ}-{H}
       3        0   {Er}-{— —}
       3        0   {a}-{ſo }
       3        0   {des}-{vnd}
       3        0   {ein}-{vmb}
       3        0   {ges}-{in}
       3        0   {li}-{bar}
       3        0   {l}-{ſtr}
       3        0   {nes}-{ſt}
       3        0   {r}-{n}
       3        0   {vmb}-{des}
       3        0   {vnd}-{ſie}
       3        0   {vnd}-{ſo}
       3        0   {wil}-{— —}
       3        0   {}-{erm}
       3        0   {}-{tha}
       2        0   { d}-{}
       2        0   {<\n>w}-{ſ}
       2        0   {E}-{ga}
       2        0   {Go}-{bi}
       2        0   {G}-{Ab}
       2        0   {Pe}-{vn}
