groundTruth,result,charsInGroundTruth,charsInResult,characterAccuracy,LCSCharStats Ground Truth Item,LCSCharStats Ground Truth Unicode,LCSCharStats OCR Result Item,LCSCharStats OCR Result Unicode,LCSCharStats OCR Error,LCSCharStats Count
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751-00230570.lav.xml.txt,"4693","4989","0.6952908587257618","
apzeemojis Baltiju un ","000a,0061,0070,007a,0065,0065,006d,006f,006a,0069,0073,0020,0042,0061,006c,0074,0069,006a,0075,0020,0075,006e,0020","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751-00230570.lav.xml.txt,,,,"ogojuma, otra — P","006f,0067,006f,006a,0075,006d,0061,002c,0020,006f,0074,0072,0061,0020,2014,0020,0050","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751-00230570.lav.xml.txt,,,,"arojis ari Baltijas pee","0061,0072,006f,006a,0069,0073,0020,0061,0072,0069,0020,0042,0061,006c,0074,0069,006a,0061,0073,0020,0070,0065,0065","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751-00230570.lav.xml.txt,,,,"etu peenu u. t.","0065,0074,0075,0020,0070,0065,0065,006e,0075,0020,0075,002e,0020,0074,002e","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751-00230570.lav.xml.txt,,,,", un tomehr par ","002c,0020,0075,006e,0020,0074,006f,006d,0065,0068,0072,0020,0070,0061,0072,0020","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751-00230570.lav.xml.txt,,,,"
13.—14. g. fimten","000a,0031,0033,002e,2014,0031,0034,002e,0020,0067,002e,0020,0066,0069,006d,0074,0065,006e","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751-00230570.lav.xml.txt,,,,"utijaS un Germanija","0075,0074,0069,006a,0061,0053,0020,0075,006e,0020,0047,0065,0072,006d,0061,006e,0069,006a,0061","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751-00230570.lav.xml.txt,,,,"tu bijis „trau","0074,0075,0020,0062,0069,006a,0069,0073,0020,201e,0074,0072,0061,0075","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751-00230570.lav.xml.txt,,,,"erbi „tilpt","0065,0072,0062,0069,0020,201e,0074,0069,006c,0070,0074","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751-00230570.lav.xml.txt,,,,"u ejot, nemanot","0075,0020,0065,006a,006f,0074,002c,0020,006e,0065,006d,0061,006e,006f,0074","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751-00230570.lav.xml.txt,,,," (12. g. fimt.)","0020,0028,0031,0032,002e,0020,0067,002e,0020,0066,0069,006d,0074,002e,0029","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751-00230570.lav.xml.txt,,,,"bu. Bet pe","0062,0075,002e,0020,0042,0065,0074,0020,0070,0065","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751-00230570.lav.xml.txt,,,," Baltiju. Gotu we","0020,0042,0061,006c,0074,0069,006a,0075,002e,0020,0047,006f,0074,0075,0020,0077,0065","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751-00230570.lav.xml.txt,,,,"aldijis pahr wi","0061,006c,0064,0069,006a,0069,0073,0020,0070,0061,0068,0072,0020,0077,0069","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751-00230570.lav.xml.txt,,,,"a Baltijas ee","0061,0020,0042,0061,006c,0074,0069,006a,0061,0073,0020,0065,0065","","","none","2"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751-00230570.lav.xml.txt,,,,"it, mai","0069,0074,002c,0020,006d,0061,0069","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751-00230570.lav.xml.txt,,,,"t, maifiti mai","0074,002c,0020,006d,0061,0069,0066,0069,0074,0069,0020,006d,0061,0069","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751-00230570.lav.xml.txt,,,,"p(der);*)","0070,0028,0064,0065,0072,0029,003b,002a,0029","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751-00230570.lav.xml.txt,,,,"eena tauta ","0065,0065,006e,0061,0020,0074,0061,0075,0074,0061,0020","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751-00230570.lav.xml.txt,,,,"dibas, tapehz ","0064,0069,0062,0061,0073,002c,0020,0074,0061,0070,0065,0068,007a,0020","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751-00230570.lav.xml.txt,,,,"ar leetai na","0061,0072,0020,006c,0065,0065,0074,0061,0069,0020,006e,0061","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751-00230570.lav.xml.txt,,,,"u tautas patee","0075,0020,0074,0061,0075,0074,0061,0073,0020,0070,0061,0074,0065,0065","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751-00230570.lav.xml.txt,,,," VI. gadu ","0020,0056,0049,002e,0020,0067,0061,0064,0075,0020","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751-00230570.lav.xml.txt,,,,"e nodibin","0065,0020,006e,006f,0064,0069,0062,0069,006e","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751-00230570.lav.xml.txt,,,,"burga, ","0062,0075,0072,0067,0061,002c,0020","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751-00230570.lav.xml.txt,,,,"umus labpraht mi","0075,006d,0075,0073,0020,006c,0061,0062,0070,0072,0061,0068,0074,0020,006d,0069","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751-00230570.lav.xml.txt,,,,"oja 6. g. ","006f,006a,0061,0020,0036,002e,0020,0067,002e,0020","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751-00230570.lav.xml.txt,,,,"ti un ","0074,0069,0020,0075,006e,0020","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751-00230570.lav.xml.txt,,,,"m ","006d,0020","","","none","6"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751-00230570.lav.xml.txt,,,,"tneezibu i","0074,006e,0065,0065,007a,0069,0062,0075,0020,0069","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751-00230570.lav.xml.txt,,,,"otaji V","006f,0074,0061,006a,0069,0020,0056","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751-00230570.lav.xml.txt,,,,"u „mai","0075,0020,201e,006d,0061,0069","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751-00230570.lav.xml.txt,,,,"i, mai","0069,002c,0020,006d,0061,0069","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751-00230570.lav.xml.txt,,,,"
bu","000a,0062,0075","","","none","2"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751-00230570.lav.xml.txt,,,,"erbs „jaut, ja","0065,0072,0062,0073,0020,201e,006a,0061,0075,0074,002c,0020,006a,0061","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751-00230570.lav.xml.txt,,,,"„telpa","201e,0074,0065,006c,0070,0061","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751-00230570.lav.xml.txt,,,,"
w","000a,0077"," 
wm","0020,000a,0077,006d","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751-00230570.lav.xml.txt,,,,"os tizis ","006f,0073,0020,0074,0069,007a,0069,0073,0020","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751-00230570.lav.xml.txt,,,,"u patureju","0075,0020,0070,0061,0074,0075,0072,0065,006a,0075","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751-00230570.lav.xml.txt,,,," pirmeem je","0020,0070,0069,0072,006d,0065,0065,006d,0020,006a,0065","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751-00230570.lav.xml.txt,,,,"neezibas me","006e,0065,0065,007a,0069,0062,0061,0073,0020,006d,0065","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751-00230570.lav.xml.txt,,,,"inamais li","0069,006e,0061,006d,0061,0069,0073,0020,006c,0069","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751-00230570.lav.xml.txt,,,,"ai par labu","0061,0069,0020,0070,0061,0072,0020,006c,0061,0062,0075","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751-00230570.lav.xml.txt,,,,"
pree","000a,0070,0072,0065,0065","","","none","2"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751-00230570.lav.xml.txt,,,,"o Grammaticu","006f,0020,0047,0072,0061,006d,006d,0061,0074,0069,0063,0075","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751-00230570.lav.xml.txt,,,,"in pa","0069,006e,0020,0070,0061","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751-00230570.lav.xml.txt,,,,"
manu ","000a,006d,0061,006e,0075,0020","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751-00230570.lav.xml.txt,,,,"I. gadu ","0049,002e,0020,0067,0061,0064,0075,0020","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751-00230570.lav.xml.txt,,,,"jis ","006a,0069,0073,0020","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751-00230570.lav.xml.txt,,,,"z pru","007a,0020,0070,0072,0075","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751-00230570.lav.xml.txt,,,,"oja","006f,006a,0061","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751-00230570.lav.xml.txt,,,,"neeziba ari nebu","006e,0065,0065,007a,0069,0062,0061,0020,0061,0072,0069,0020,006e,0065,0062,0075","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751-00230570.lav.xml.txt,,,,"turnee","0074,0075,0072,006e,0065,0065","","","none","2"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751-00230570.lav.xml.txt,,,,"am goti na","0061,006d,0020,0067,006f,0074,0069,0020,006e,0061","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751-00230570.lav.xml.txt,,,,"ra","0072,0061","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751-00230570.lav.xml.txt,,,,"w","0077","īv","012b,0076","misrecognised","6"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751-00230570.lav.xml.txt,,,,"ſà","017f,00e0","fā","0066,0101","misrecognised","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751-00230570.lav.xml.txt,,,,"Sk","0053,006b","Gt","0047,0074","misrecognised","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751-00230570.lav.xml.txt,,,,"m. Bet ","006d,002e,0020,0042,0065,0074,0020","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751-00230570.lav.xml.txt,,,,"tneezibas ","0074,006e,0065,0065,007a,0069,0062,0061,0073,0020","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751-00230570.lav.xml.txt,,,,"i","0069","","","none","24"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751-00230570.lav.xml.txt,,,,"tneezib","0074,006e,0065,0065,007a,0069,0062","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751-00230570.lav.xml.txt,,,,"atwee","0061,0074,0077,0065,0065","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751-00230570.lav.xml.txt,,,,"ſ","017f","f","0066","misrecognised","69"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751-00230570.lav.xml.txt,,,,", mee","002c,0020,006d,0065,0065","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751-00230570.lav.xml.txt,,,,"aTb, M","0061,0054,0062,002c,0020,004d","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751-00230570.lav.xml.txt,,,,", ","002c,0020","","","none","7"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751-00230570.lav.xml.txt,,,,"h","0068","b","0062","misrecognised","37"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751-00230570.lav.xml.txt,,,,", un lat","002c,0020,0075,006e,0020,006c,0061,0074","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751-00230570.lav.xml.txt,,,," nolobta ","0020,006e,006f,006c,006f,0062,0074,0061,0020","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751-00230570.lav.xml.txt,,,,"t.","0074,002e","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751-00230570.lav.xml.txt,,,,"„S-tu","201e,0053,002d,0074,0075","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751-00230570.lav.xml.txt,,,,"u „telpa","0075,0020,201e,0074,0065,006c,0070,0061","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751-00230570.lav.xml.txt,,,,"s no para","0073,0020,006e,006f,0020,0070,0061,0072,0061","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751-00230570.lav.xml.txt,,,,"dneez","0064,006e,0065,0065,007a","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751-00230570.lav.xml.txt,,,,"e pree","0065,0020,0070,0072,0065,0065","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751-00230570.lav.xml.txt,,,,"atura ap","0061,0074,0075,0072,0061,0020,0061,0070","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00674751-00230570.lav.xml.txt,,,,"anam, bet","0061,006e,0061,006d,002c,0020,0062,0065,0074","","","none","1"
