ocreval Accuracy Report Version 7.0
-----------------------------------
    1626   Characters
     272   Errors
   83.27%  Accuracy

       0   Reject Characters
       0   Suspect Markers
       0   False Marks
    0.00%  Characters Marked
   83.27%  Accuracy After Correction

     Ins    Subst      Del   Errors
       0        0        0        0   Marked
      86      149       37      272   Unmarked
      86      149       37      272   Total

   Count   Missed   %Right
     293       33    88.74   ASCII Spacing Characters
      50        9    82.00   ASCII Special Symbols
      10        2    80.00   ASCII Digits
      60       18    70.00   ASCII Uppercase Letters
    1160      125    89.22   ASCII Lowercase Letters
       2        2     0.00   Latin1 Lowercase Letters
       5        2    60.00   Latin Extended-A
      42       40     4.76   General Punctuation
       3        3     0.00   Private Use Area
       1        1     0.00   Alphabetic Presentation Forms
    1626      235    85.55   Total

  Errors   Marked   Correct-Generated
      30        0   {„ }-{}
      15        0   {}-{— — — — — — ...}
      14        0   {volwasſenen in}-{b ν πuι}
       6        0   {}-{ſt}
       5        0   {verbo}-{;}
       5        0   {„ 'sH}-{skl}
       5        0   {„ GOD}-{6ob}
       4        0   {epe}-{ιfti}
       4        0   {}-{.}
       4        0   {‐}-{-}
       4        0   {„ éé}-{ce}
       3        0   {<\n>P}-{ vt}
       3        0   {I9.}-{t&}
       3        0   {P}-{ DI}
       3        0   {b}-{h}
       3        0   {e}-{o}
       3        0   {n;}-{riz}
       3        0   {wel}-{u)}
       3        0   {zoo}-{00}
       3        0   {zoo}-{icσ}
       3        0   {z}-{a}
       3        0   {„ K}-{L}
       3        0   {„ K}-{N}
       3        0   {„ K}-{}
       3        0   {„ g}-{}
       3        0   {„ m}-{ni}
       3        0   {„ w}-{V}
       3        0   {„ w}-{v}
       3        0   {„ z}-{5e}
       2        0   { }-{}
       2        0   { „}-{„,}
       2        0   {K}-{E}
       2        0   {K}-{R}
       2        0   {U}-{ I}
       2        0   {al}-{à}
       2        0   {a}-{id}
       2        0   {de}-{à}
       2        0   {e}-{c}
       2        0   {e}-{s}
       2        0   {h}-{k}
       2        0   {h}-{n}
       2        0   {jk}-{ſ}
       2        0   {jv}-{ſc}
       2        0   {kt}-{ti}
       2        0   {k}-{L}
       2        0   {k}-{R}
       2        0   {k}-{b}
       2        0   {k}-{t}
       2        0   {k}-{}
       2        0   {n}-{ii}
       2        0   {n}-{ui}
       2        0   {n‐}-{d.}
