ocreval Word Accuracy Report Version 7.0
----------------------------------------
     277   Words
      85   Misrecognized
   69.31%  Accuracy

Stopwords
   Count   Missed   %Right   Length
       2        2     0.00        1
       3        2    33.33        2
       1        0   100.00        4
       6        4    33.33    Total

Non-stopwords
   Count   Missed   %Right   Length
       4        3    25.00        1
      59       10    83.05        2
      67       35    47.76        3
      47        8    82.98        4
      18        4    77.78        5
      26        9    65.38        6
      19        5    73.68        7
      15        6    60.00        8
       7        0   100.00        9
       2        0   100.00       10
       5        0   100.00       11
       2        1    50.00       12
     271       81    70.11    Total

Distinct Non-stopwords
   Count   Missed   %Right   Occurs
     106       33    68.87        1
      18        4    77.78        2
       7        2    71.43        3
       7        2    71.43        4
       1        0   100.00        5
       3        0   100.00        6
       1        0   100.00        7
       4        1    75.00      >10
     147       42    71.43    Total

Phrases
   Count   Missed   %Right   Length
     277       85    69.31        1
     276      121    56.16        2
     275      147    46.55        3
     274      169    38.32        4
     273      187    31.50        5
     272      203    25.37        6
     271      216    20.30        7
     270      228    15.56        8

Stopwords
   Count   Missed   %Right   
       2        2     0.00   a
       1        1     0.00   in
       1        0   100.00   long
       1        0   100.00   me
       1        1     0.00   no

Non-stopwords
   Count   Missed   %Right   
       1        1     0.00   6
       1        0   100.00   accident
       2        2     0.00   ance
       1        1     0.00   ance:car
       1        1     0.00   ances
       1        0   100.00   appetits
       1        0   100.00   au
       1        0   100.00   auons
       1        1     0.00   autant
       1        0   100.00   autre
       1        1     0.00   autres
       1        0   100.00   bien
       1        1     0.00   c'e
       6        0   100.00   ce
       1        0   100.00   ces
       2        2     0.00   ceuës
       1        0   100.00   chacun
       1        0   100.00   chez
       1        0   100.00   choſe
       1        0   100.00   choſes
       1        0   100.00   com
       1        0   100.00   comme
       1        1     0.00   con
       2        1    50.00   connoi
       1        0   100.00   conuient
       1        0   100.00   conſcience
       2        0   100.00   corps
       1        1     0.00   crû
       4        0   100.00   dans
       1        1     0.00   dautant
      15        2    86.67   de
       1        1     0.00   deriez
       1        0   100.00   deux
       1        0   100.00   diſons
       1        0   100.00   doit
       1        0   100.00   duquel
       2        2     0.00   e
       1        0   100.00   elles
       1        1     0.00   employer
       4        0   100.00   en
       1        0   100.00   enferment
       1        1     0.00   ens
       1        0   100.00   entendons
       1        1     0.00   eur
       1        1     0.00   eurez
       1        0   100.00   examinons
       1        0   100.00   experiences
       1        0   100.00   experimente
       1        0   100.00   expliquer
       1        0   100.00   eſpeces
       2        1    50.00   eſprit
       1        0   100.00   faciles
       1        0   100.00   faut
       1        1     0.00   façon
       1        0   100.00   feray
       1        1     0.00   fon
       1        0   100.00   homme
       3        0   100.00   icy
       3        0   100.00   ie
       1        0   100.00   il
       1        1     0.00   immaterielle
       1        1     0.00   inte
       1        0   100.00   interieur
       1        1     0.00   ions
       1        0   100.00   iuſques
       6        1    83.33   la
       6        1    83.33   le
       1        0   100.00   lequel
       5        0   100.00   les
       1        0   100.00   leur
       1        0   100.00   loin
       1        1     0.00   m'e
       1        0   100.00   ment
       1        0   100.00   mes
       1        0   100.00   meſ
       2        0   100.00   meſme
       1        0   100.00   mode
       1        1     0.00   mon
       1        0   100.00   monde
       1        0   100.00   moyen
       1        1     0.00   n'e
       1        0   100.00   nature
       2        0   100.00   ne
       1        0   100.00   neceſ
       4        0   100.00   nos
      13        0   100.00   nous
       1        0   100.00   ny
       1        1     0.00   obligez
       1        0   100.00   obſer
       4        0   100.00   ou
       1        0   100.00   ouuriers
       2        0   100.00   par
       1        1     0.00   paruenir
       1        0   100.00   pas
       1        1     0.00   penſée
       3        0   100.00   plus
       2        0   100.00   point
       2        0   100.00   pour
       1        0   100.00   pouuoit
       2        0   100.00   premier
       1        0   100.00   premiere
       1        0   100.00   premierement
       3        1    66.67   principe
       1        0   100.00   produiſons
       1        0   100.00   proprieté
       1        0   100.00   puis
       1        0   100.00   qu'il
       1        1     0.00   qu'vn
      11        1    90.91   que
       2        0   100.00   quelque
       1        0   100.00   qui
       7        5    28.57   re
       1        0   100.00   recueillans
       1        0   100.00   rien
       1        1     0.00   rieur
       1        1     0.00   roy
       1        1     0.00   rumens
       1        0   100.00   taſchons
       1        0   100.00   teſmoins
       1        0   100.00   tout
       4        1    75.00   toutes
       1        1     0.00   traitte
       1        0   100.00   trou
       1        0   100.00   uer
       1        0   100.00   uerons
       1        1     0.00   verité
       2        1    50.00   vn
       2        0   100.00   vne
       1        1     0.00   volontez
       2        0   100.00   vous
       1        0   100.00   y
       1        0   100.00   à
       3        0   100.00   ſerons
       1        0   100.00   ſeule
       1        0   100.00   ſeulement
       1        0   100.00   ſont
       1        0   100.00   ſortir
       1        0   100.00   ſoy
       3        3     0.00   ſub
       1        0   100.00   ſuitte
       2        0   100.00   ſujet
      11       11     0.00   
       4        4     0.00   
       2        2     0.00   
       1        1     0.00   
       4        4     0.00   
       3        3     0.00   
