ocreval Word Accuracy Report Version 7.0
----------------------------------------
     266   Words
     106   Misrecognized
   60.15%  Accuracy

Stopwords
   Count   Missed   %Right   Length
       3        2    33.33        1
       6        3    50.00        2
       9        5    44.44    Total

Non-stopwords
   Count   Missed   %Right   Length
       3        2    33.33        1
      48       16    66.67        2
      69       33    52.17        3
      36       10    72.22        4
      18        5    72.22        5
      20        7    65.00        6
      19        8    57.89        7
      11        7    36.36        8
      15        5    66.67        9
       1        0   100.00       10
       8        4    50.00       11
       3        2    33.33       12
       4        2    50.00       13
       1        0   100.00       14
       1        0   100.00       16
     257      101    60.70    Total

Distinct Non-stopwords
   Count   Missed   %Right   Occurs
     117       48    58.97        1
      18        4    77.78        2
       9        3    66.67        3
       4        1    75.00        4
       3        1    66.67        5
       2        0   100.00        7
       1        1     0.00        9
       1        0   100.00       10
       1        0   100.00      >10
     156       58    62.82    Total

Phrases
   Count   Missed   %Right   Length
     266      106    60.15        1
     265      145    45.28        2
     264      176    33.33        3
     263      197    25.10        4
     262      216    17.56        5
     261      230    11.88        6
     260      241     7.31        7
     259      247     4.63        8

Stopwords
   Count   Missed   %Right   
       3        2    33.33   a
       1        1     0.00   in
       1        0   100.00   me
       3        2    33.33   on
       1        0   100.00   or

Non-stopwords
   Count   Missed   %Right   
       1        1     0.00   25
       1        1     0.00   aduerſaires
       1        1     0.00   air
       2        2     0.00   ame
       2        2     0.00   ance
       1        1     0.00   ances
       1        0   100.00   appliqué
       2        0   100.00   apres
       1        1     0.00   atti
       1        0   100.00   attribué
       2        0   100.00   auec
       1        0   100.00   auoir
       1        0   100.00   autre
       1        0   100.00   autres
       3        3     0.00   c'e
       5        0   100.00   ce
       4        1    75.00   ces
       2        1    50.00   cette
       1        0   100.00   ceux
       1        1     0.00   choſe
       1        0   100.00   cieux
       1        0   100.00   commencer
       1        0   100.00   composée
       1        0   100.00   contre
       1        0   100.00   conuient
       1        0   100.00   conçoiuent
       1        0   100.00   corporelles
       2        0   100.00   crû
       1        0   100.00   d
       3        1    66.67   dans
       1        0   100.00   dautant
      13        7    46.15   de
       2        0   100.00   demande
       1        0   100.00   depuis
       1        0   100.00   der
       1        0   100.00   des
       1        0   100.00   di
       1        0   100.00   donné
       1        0   100.00   dé
       2        2     0.00   e
       1        1     0.00   emblance
       2        0   100.00   en
       1        0   100.00   enfin
       2        0   100.00   entendent
       1        0   100.00   entendons
       1        1     0.00   entierement
       1        1     0.00   enſemble
       1        1     0.00   euidence
       2        2     0.00   eſprit
       1        1     0.00   eſprits
       1        0   100.00   faire
       1        1     0.00   faiſoit
       1        1     0.00   force
       1        0   100.00   gagées
       1        0   100.00   gnifie
       1        1     0.00   i'agis
       1        1     0.00   idée
       2        0   100.00   ie
       1        1     0.00   il
       3        0   100.00   ils
       1        0   100.00   im
       1        0   100.00   immaterielle
       1        1     0.00   independantes
       1        0   100.00   intelligences
       1        1     0.00   ions
       1        1     0.00   l'esprit
       1        1     0.00   l'homme
       7        3    57.14   la
       1        0   100.00   langues
       1        0   100.00   laquelle
       3        0   100.00   le
       3        0   100.00   les
       1        0   100.00   leur
       1        1     0.00   lieu
       1        0   100.00   materielle
       1        0   100.00   matiere
       2        0   100.00   mot
       1        0   100.00   mou
       1        0   100.00   n'ignore
       1        1     0.00   nature
       2        0   100.00   ne
       1        0   100.00   nier
       1        0   100.00   nom
       1        0   100.00   nos
       1        0   100.00   notion
       5        1    80.00   nous
       1        1     0.00   occupées
       1        1     0.00   oit
       2        0   100.00   ont
       1        0   100.00   originairement
       1        1     0.00   ou
       4        0   100.00   par
       1        0   100.00   paroles
       1        0   100.00   particulierement
       1        0   100.00   partie
       1        0   100.00   pensée
       1        1     0.00   perſonne
       1        0   100.00   pirer
       2        0   100.00   plus
       4        0   100.00   pour
       1        0   100.00   premie
       1        0   100.00   premieres
       1        0   100.00   prenant
       1        1     0.00   preſentement
       1        1     0.00   preſque
       1        0   100.00   principe
       1        0   100.00   pris
       1        0   100.00   priuatiuement
       1        1     0.00   puis
       1        0   100.00   qu'autant
       3        1    66.67   qu'ils
       1        0   100.00   qu'on
       1        0   100.00   quand
      10        2    80.00   que
       1        0   100.00   quel
       1        1     0.00   quelle
       2        0   100.00   qui
       1        1     0.00   re
       1        0   100.00   remarqué
       1        1     0.00   rement
       1        1     0.00   renuoyons
       1        1     0.00   reſ
       1        1     0.00   reſpiration
       1        1     0.00   reſpirions
       1        0   100.00   rien
       1        1     0.00   rons
       1        0   100.00   répondront
       1        0   100.00   spiritvelle
       3        3     0.00   sub
       1        1     0.00   svbstance
       1        0   100.00   temps
       1        0   100.00   tous
       1        0   100.00   tout
       1        0   100.00   toute
       3        0   100.00   toutes
       1        0   100.00   uoir
       2        0   100.00   vie
       1        0   100.00   viuions
       1        0   100.00   vne
       1        0   100.00   voir
       7        1    85.71   à
       1        1     0.00   é
       1        1     0.00   équiuoques
       1        0   100.00   éuiter
       1        1     0.00   ſecond
       1        1     0.00   ſens
       4        4     0.00   ſortes
       1        1     0.00   ſoufles
       1        1     0.00   ſuite
       1        1     0.00   ſuperieure
       9        9     0.00   
       1        1     0.00   
       1        1     0.00   
       1        1     0.00   
       5        5     0.00   
       3        3     0.00   
