ocreval Word Accuracy Report Version 7.0
----------------------------------------
     372   Words
     214   Misrecognized
   42.47%  Accuracy

Stopwords
   Count   Missed   %Right   Length
       2        1    50.00        1
       5        5     0.00        2
       1        1     0.00        3
       8        7    12.50    Total

Non-stopwords
   Count   Missed   %Right   Length
      23       22     4.35        1
      60       28    53.33        2
     115       71    38.26        3
      48       23    52.08        4
      41       20    51.22        5
      19       13    31.58        6
      12        5    58.33        7
      22        9    59.09        8
      12        8    33.33        9
       5        4    20.00       10
       1        1     0.00       11
       5        2    60.00       12
       1        1     0.00       13
     364      207    43.13    Total

Distinct Non-stopwords
   Count   Missed   %Right   Occurs
     158       99    37.34        1
      20        7    65.00        2
       7        1    85.71        3
       5        1    80.00        4
       9        4    55.56        5
       1        0   100.00        6
       1        0   100.00        8
       4        3    25.00      >10
     205      115    43.90    Total

Phrases
   Count   Missed   %Right   Length
     372      214    42.47        1
     371      260    29.92        2
     370      292    21.08        3
     369      313    15.18        4
     368      329    10.60        5
     367      342     6.81        6
     366      350     4.37        7
     365      355     2.74        8

Stopwords
   Count   Missed   %Right   
       1        0   100.00   a
       1        1     0.00   do
       1        1     0.00   for
       1        1     0.00   i
       1        1     0.00   if
       2        2     0.00   in
       1        1     0.00   on

Non-stopwords
   Count   Missed   %Right   
       1        1     0.00   ab
       1        1     0.00   ac
       1        1     0.00   ages
       1        1     0.00   agunt
       3        2    33.33   ame
       1        1     0.00   ances
       1        0   100.00   ani
       2        0   100.00   animal
       1        1     0.00   animalis
       1        1     0.00   animæ
       1        0   100.00   apelle
       2        0   100.00   au
       1        1     0.00   aucune
       1        1     0.00   augu
       1        0   100.00   auons
       1        1     0.00   autant
       1        1     0.00   cant
       1        1     0.00   car
       1        0   100.00   ce
       1        0   100.00   cecy
       1        0   100.00   celuy
       1        0   100.00   ces
       2        1    50.00   cette
       1        0   100.00   cha
       1        1     0.00   chine
       1        1     0.00   choſe
       1        1     0.00   clauditur
       1        1     0.00   co
       1        1     0.00   communi
       1        1     0.00   communicant
       2        0   100.00   communiquent
       1        0   100.00   compagnement
       1        1     0.00   compo
       1        1     0.00   compoſé
       1        1     0.00   con
       1        0   100.00   confirme
       1        0   100.00   conformes
       1        1     0.00   conjungẽdo
       1        1     0.00   corporiſque
       5        1    80.00   corps
       2        2     0.00   corpus
       1        1     0.00   cum
       4        0   100.00   dans
       1        1     0.00   dat
      16        3    81.25   de
       1        1     0.00   dedicando
       1        1     0.00   dedicant
       3        0   100.00   des
       1        0   100.00   deux
       1        1     0.00   deſcartes
       1        0   100.00   dieu
       1        0   100.00   dit
       1        0   100.00   doit
       1        0   100.00   donc
       1        1     0.00   du
       1        1     0.00   ducatur
      21       21     0.00   e
       1        1     0.00   effe
