groundTruth,result,charsInGroundTruth,charsInResult,characterAccuracy,LCSCharStats Ground Truth Item,LCSCharStats Ground Truth Unicode,LCSCharStats OCR Result Item,LCSCharStats OCR Result Unicode,LCSCharStats OCR Error,LCSCharStats Count
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675247.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675247-00231046.est.xml.txt,"13829","13467","0.559187215272254","
Greeka, Serbia ja Bulgaria maa täit","000a,0047,0072,0065,0065,006b,0061,002c,0020,0053,0065,0072,0062,0069,0061,0020,006a,0061,0020,0042,0075,006c,0067,0061,0072,0069,0061,0020,006d,0061,0061,0020,0074,00e4,0069,0074","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675247.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675247-00231046.est.xml.txt,,,,"
jad ette pannud ja luba palunud ","000a,006a,0061,0064,0020,0065,0074,0074,0065,0020,0070,0061,006e,006e,0075,0064,0020,006a,0061,0020,006c,0075,0062,0061,0020,0070,0061,006c,0075,006e,0075,0064,0020","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675247.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675247-00231046.est.xml.txt,,,,"
tuline uus munder, nagu nõela-","000a,0074,0075,006c,0069,006e,0065,0020,0075,0075,0073,0020,006d,0075,006e,0064,0065,0072,002c,0020,006e,0061,0067,0075,0020,006e,00f5,0065,006c,0061,002d","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675247.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675247-00231046.est.xml.txt,,,,"t läbi õhu ja üle majade","0074,0020,006c,00e4,0062,0069,0020,00f5,0068,0075,0020,006a,0061,0020,00fc,006c,0065,0020,006d,0061,006a,0061,0064,0065","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675247.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675247-00231046.est.xml.txt,,,,"epüha pidanud, mil tal 25 aa","0065,0070,00fc,0068,0061,0020,0070,0069,0064,0061,006e,0075,0064,002c,0020,006d,0069,006c,0020,0074,0061,006c,0020,0032,0035,0020,0061,0061","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675247.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675247-00231046.est.xml.txt,,,,"aanud, aga nüüd kuuldub,","0061,0061,006e,0075,0064,002c,0020,0061,0067,0061,0020,006e,00fc,00fc,0064,0020,006b,0075,0075,006c,0064,0075,0062,002c","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675247.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675247-00231046.est.xml.txt,,,,"nimene paneb mõtlema, et ta ene","006e,0069,006d,0065,006e,0065,0020,0070,0061,006e,0065,0062,0020,006d,00f5,0074,006c,0065,006d,0061,002c,0020,0065,0074,0020,0074,0061,0020,0065,006e,0065","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675247.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675247-00231046.est.xml.txt,,,,"ugune raudtee, mi","0075,0067,0075,006e,0065,0020,0072,0061,0075,0064,0074,0065,0065,002c,0020,006d,0069","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675247.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675247-00231046.est.xml.txt,,,,"at. Ränk ei ole aru ","0061,0074,002e,0020,0052,00e4,006e,006b,0020,0065,0069,0020,006f,006c,0065,0020,0061,0072,0075,0020","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675247.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675247-00231046.est.xml.txt,,,,"ene maa nõuu Bulgaria","0065,006e,0065,0020,006d,0061,0061,0020,006e,00f5,0075,0075,0020,0042,0075,006c,0067,0061,0072,0069,0061","","","none","1"
