groundTruth,result,charsInGroundTruth,charsInResult,characterAccuracy,LCSCharStats Ground Truth Item,LCSCharStats Ground Truth Unicode,LCSCharStats OCR Result Item,LCSCharStats OCR Result Unicode,LCSCharStats OCR Error,LCSCharStats Count
/home/cnd/tmp/dev/ocr_eval_paper/enp/00008064.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00008064.eng.xml.txt,"22086","22892","0.5688671556642216","
Providence) indebted to this great Medecine for their Heirs. It re","000a,0050,0072,006f,0076,0069,0064,0065,006e,0063,0065,0029,0020,0069,006e,0064,0065,0062,0074,0065,0064,0020,0074,006f,0020,0074,0068,0069,0073,0020,0067,0072,0065,0061,0074,0020,004d,0065,0064,0065,0063,0069,006e,0065,0020,0066,006f,0072,0020,0074,0068,0065,0069,0072,0020,0048,0065,0069,0072,0073,002e,0020,0049,0074,0020,0072,0065","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00008064.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00008064.eng.xml.txt,,,,"
So exceedingly valued by the Ladies of Quality, and all who have","000a,0053,006f,0020,0065,0078,0063,0065,0065,0064,0069,006e,0067,006c,0079,0020,0076,0061,006c,0075,0065,0064,0020,0062,0079,0020,0074,0068,0065,0020,004c,0061,0064,0069,0065,0073,0020,006f,0066,0020,0051,0075,0061,006c,0069,0074,0079,002c,0020,0061,006e,0064,0020,0061,006c,006c,0020,0077,0068,006f,0020,0068,0061,0076,0065","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00008064.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00008064.eng.xml.txt,,,,"
after all other Means and Medicines have been try’d in vain; too","000a,0061,0066,0074,0065,0072,0020,0061,006c,006c,0020,006f,0074,0068,0065,0072,0020,004d,0065,0061,006e,0073,0020,0061,006e,0064,0020,004d,0065,0064,0069,0063,0069,006e,0065,0073,0020,0068,0061,0076,0065,0020,0062,0065,0065,006e,0020,0074,0072,0079,2019,0064,0020,0069,006e,0020,0076,0061,0069,006e,003b,0020,0074,006f,006f","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00008064.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00008064.eng.xml.txt,,,,"yard in the Strand, at Five Shillings a Bottle with Dire","0079,0061,0072,0064,0020,0069,006e,0020,0074,0068,0065,0020,0053,0074,0072,0061,006e,0064,002c,0020,0061,0074,0020,0046,0069,0076,0065,0020,0053,0068,0069,006c,006c,0069,006e,0067,0073,0020,0061,0020,0042,006f,0074,0074,006c,0065,0020,0077,0069,0074,0068,0020,0044,0069,0072,0065","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00008064.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00008064.eng.xml.txt,,,,"peak it the only oppofite Remedy, or true Venereal Antidote","0070,0065,0061,006b,0020,0069,0074,0020,0074,0068,0065,0020,006f,006e,006c,0079,0020,006f,0070,0070,006f,0066,0069,0074,0065,0020,0052,0065,006d,0065,0064,0079,002c,0020,006f,0072,0020,0074,0072,0075,0065,0020,0056,0065,006e,0065,0072,0065,0061,006c,0020,0041,006e,0074,0069,0064,006f,0074,0065","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00008064.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00008064.eng.xml.txt,,,,"
Cordial to the Stomach, and can be had only at the Two Blue Po","000a,0043,006f,0072,0064,0069,0061,006c,0020,0074,006f,0020,0074,0068,0065,0020,0053,0074,006f,006d,0061,0063,0068,002c,0020,0061,006e,0064,0020,0063,0061,006e,0020,0062,0065,0020,0068,0061,0064,0020,006f,006e,006c,0079,0020,0061,0074,0020,0074,0068,0065,0020,0054,0077,006f,0020,0042,006c,0075,0065,0020,0050,006f","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00008064.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00008064.eng.xml.txt,,,," And to be had only In the Parlour Strait Forward","0020,0041,006e,0064,0020,0074,006f,0020,0062,0065,0020,0068,0061,0064,0020,006f,006e,006c,0079,0020,0049,006e,0020,0074,0068,0065,0020,0050,0061,0072,006c,006f,0075,0072,0020,0053,0074,0072,0061,0069,0074,0020,0046,006f,0072,0077,0061,0072,0064","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00008064.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00008064.eng.xml.txt,,,,"upted or depraved, and where the Mind is confu","0075,0070,0074,0065,0064,0020,006f,0072,0020,0064,0065,0070,0072,0061,0076,0065,0064,002c,0020,0061,006e,0064,0020,0077,0068,0065,0072,0065,0020,0074,0068,0065,0020,004d,0069,006e,0064,0020,0069,0073,0020,0063,006f,006e,0066,0075","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00008064.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00008064.eng.xml.txt,,,,"
The Royal BEAUTIFYING FLUID.","000a,0054,0068,0065,0020,0052,006f,0079,0061,006c,0020,0042,0045,0041,0055,0054,0049,0046,0059,0049,004e,0047,0020,0046,004c,0055,0049,0044,002e","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00008064.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00008064.eng.xml.txt,,,,"
of People (many of them of high Rank) have happily experi","000a,006f,0066,0020,0050,0065,006f,0070,006c,0065,0020,0028,006d,0061,006e,0079,0020,006f,0066,0020,0074,0068,0065,006d,0020,006f,0066,0020,0068,0069,0067,0068,0020,0052,0061,006e,006b,0029,0020,0068,0061,0076,0065,0020,0068,0061,0070,0070,0069,006c,0079,0020,0065,0078,0070,0065,0072,0069","","","none","1"
