ocreval Word Accuracy Report Version 7.0
----------------------------------------
     383   Words
     223   Misrecognized
   41.78%  Accuracy

Stopwords
   Count   Missed   %Right   Length
       7        3    57.14        1
       5        5     0.00        2
      12        8    33.33    Total

Non-stopwords
   Count   Missed   %Right   Length
      13        8    38.46        1
      86       25    70.93        2
     103       74    28.16        3
      34       20    41.18        4
      46       26    43.48        5
      27       19    29.63        6
      25       17    32.00        7
      18       10    44.44        8
      10        8    20.00        9
       6        5    16.67       10
       3        3     0.00       11
     371      215    42.05    Total

Distinct Non-stopwords
   Count   Missed   %Right   Occurs
     161      106    34.16        1
      26       13    50.00        2
      10        3    70.00        3
       4        1    75.00        4
       2        2     0.00        5
       4        1    75.00        6
       2        2     0.00        8
       1        0   100.00        9
       2        0   100.00       10
       2        1    50.00      >10
     214      129    39.72    Total

Phrases
   Count   Missed   %Right   Length
     383      223    41.78        1
     382      276    27.75        2
     381      310    18.64        3
     380      334    12.11        4
     379      347     8.44        5
     378      356     5.82        6
     377      363     3.71        7
     376      366     2.66        8

Stopwords
   Count   Missed   %Right   
       7        3    57.14   a
       1        1     0.00   be
       4        4     0.00   in

Non-stopwords
   Count   Missed   %Right   
       1        0   100.00   33
       1        1     0.00   38
       1        0   100.00   4
       1        1     0.00   age
       1        1     0.00   ages
       3        3     0.00   air
       4        3    25.00   ame
       1        1     0.00   ance
       1        1     0.00   anima
       1        1     0.00   animal
       1        1     0.00   animalia
       1        1     0.00   ans
       1        0   100.00   ap
       1        1     0.00   arbores
       1        1     0.00   arbres
       1        0   100.00   au
       1        0   100.00   auec
       1        1     0.00   augu
       1        1     0.00   autem
       2        1    50.00   autres
       1        1     0.00   auſquels
       1        1     0.00   aëra
       1        1     0.00   aëre
       1        1     0.00   aërem
       2        2     0.00   bilis
       1        1     0.00   ble
       1        1     0.00   bruta
       1        0   100.00   brutes
       1        1     0.00   brutorum
       1        1     0.00   c'e
       1        1     0.00   carens
       1        1     0.00   carne
       1        1     0.00   cauſe
       2        0   100.00   ce
       1        0   100.00   celle
       2        0   100.00   ces
       1        0   100.00   cet
       1        0   100.00   chair
       1        0   100.00   chapi
       2        1    50.00   chapitre
       1        1     0.00   comme
       2        2     0.00   compoſé
       1        1     0.00   con
       1        0   100.00   conforme
       1        1     0.00   connoi
       1        1     0.00   corpo
       1        1     0.00   corpora
       2        0   100.00   corporel
       3        0   100.00   corps
       1        1     0.00   croire
       1        1     0.00   cum
       2        2     0.00   cut
       3        0   100.00   dans
      20        1    95.00   de
       1        0   100.00   definition
       1        1     0.00   degré
       1        0   100.00   des
       1        0   100.00   deuant
       1        1     0.00   deſcartes
       1        1     0.00   deſquels
       2        2     0.00   di
       1        0   100.00   dit
       2        2     0.00   donne
       1        1     0.00   donner
       1        1     0.00   doüé
       9        1    88.89   du
       6        6     0.00   e
       3        2    33.33   en
       1        1     0.00   ent
       1        1     0.00   entendu
       1        1     0.00   es
       2        0   100.00   et
       1        1     0.00   euaneſcens
       1        1     0.00   eur
       5        5     0.00   eſprit
       2        0   100.00   faculté
       2        0   100.00   fait
       1        0   100.00   feu
       2        2     0.00   ficat
       1        0   100.00   fin
       1        1     0.00   germinan
       1        0   100.00   geter
       1        1     0.00   habens
       1        1     0.00   herbas
       1        1     0.00   herbes
       1        1     0.00   i'apelle
       1        0   100.00   icy
       1        0   100.00   ignea
       1        1     0.00   ignem
      10        3    70.00   il
       1        1     0.00   ingue
       1        1     0.00   intel
       2        2     0.00   inui
       1        1     0.00   ipe
       1        1     0.00   l'ame
       1        0   100.00   l'autre
      10        2    80.00   la
       6        3    50.00   le
       1        0   100.00   lequel
       6        3    50.00   les
       1        0   100.00   leur
       1        0   100.00   lieu
       1        1     0.00   lis
       1        0   100.00   lit
       3        0   100.00   liure
       1        0   100.00   mais
       1        1     0.00   manife
       1        1     0.00   memo
       1        0   100.00   memoire
       1        1     0.00   meurt
       1        1     0.00   meſme
       1        1     0.00   mon
       1        1     0.00   moriens
       1        0   100.00   mou
       1        1     0.00   n'e
       1        1     0.00   nai
       2        0   100.00   ne
       1        1     0.00   nimalium
       2        2     0.00   non
       1        1     0.00   omnia
       1        0   100.00   où
       2        2     0.00   pa
       1        0   100.00   pas
       1        0   100.00   pelle
       1        1     0.00   penſée
       1        0   100.00   peu
       1        0   100.00   peut
       2        0   100.00   plantes
       1        1     0.00   plus
       1        1     0.00   po
       1        1     0.00   potius
       1        0   100.00   pourquoy
       1        1     0.00   preface
       2        0   100.00   premier
       1        0   100.00   pris
       1        0   100.00   priué
       1        1     0.00   pro
       4        0   100.00   qu'il
       1        0   100.00   qu'vn
       1        0   100.00   quand
       6        1    83.33   que
       1        0   100.00   quelques
       3        1    66.67   qui
       1        0   100.00   quoy
       2        2     0.00   quædam
       1        1     0.00   raiſonable
       1        1     0.00   re
       1        1     0.00   reum
       1        1     0.00   riam
       1        1     0.00   rien
       1        1     0.00   ritus
       1        0   100.00   s
       1        1     0.00   spiritum
       1        0   100.00   t
       1        1     0.00   tan
       1        1     0.00   tate
       1        1     0.00   te
       1        0   100.00   tels
       1        0   100.00   tendement
       1        1     0.00   terius
       1        0   100.00   termes
       1        1     0.00   terra
       1        0   100.00   terre
       1        1     0.00   tia
       1        0   100.00   tre
       1        0   100.00   tres
       1        1     0.00   tùm
       1        1     0.00   u
       1        0   100.00   ve
       1        1     0.00   vegetando
       2        2     0.00   vegetat
       1        0   100.00   vegeter
       1        1     0.00   vel
       1        0   100.00   veritable
       1        1     0.00   videri
       2        0   100.00   vie
       1        0   100.00   vis
       1        1     0.00   vita
       1        0   100.00   vital
       1        1     0.00   vitalis
       1        1     0.00   viuificat
       1        0   100.00   viuifie
       3        1    66.67   vn
       1        1     0.00   vniuerſa
       1        0   100.00   vns
       1        1     0.00   voco
       1        1     0.00   vû
       3        1    66.67   y
       4        1    75.00   à
       2        2     0.00   ã
       2        0   100.00   écrit
       1        1     0.00   ſa
       1        1     0.00   ſang
       1        1     0.00   ſanguine
       1        1     0.00   ſans
       1        1     0.00   ſe
       1        1     0.00   ſed
       3        3     0.00   ſen
       1        1     0.00   ſens
       3        3     0.00   ſentiment
       2        2     0.00   ſentir
       1        1     0.00   ſeulement
       1        1     0.00   ſont
       1        1     0.00   ſpi
       1        1     0.00   ſubtili
       1        1     0.00   ſubtilité
       1        1     0.00   ſui
       1        1     0.00   ſuiuant
      13       13     0.00   
       8        8     0.00   
       5        5     0.00   
       1        1     0.00   
       4        4     0.00   
       8        8     0.00   
