groundTruth,result,charsInGroundTruth,charsInResult,characterAccuracy,LCSCharStats Ground Truth Item,LCSCharStats Ground Truth Unicode,LCSCharStats OCR Result Item,LCSCharStats OCR Result Unicode,LCSCharStats OCR Error,LCSCharStats Count
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675331.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675331-00231326.fin.xml.txt,"42849","44296","0.44890195803869404","ja ajanmukaisia kulta-, hopea- ja uushopeateoksia","006a,0061,0020,0061,006a,0061,006e,006d,0075,006b,0061,0069,0073,0069,0061,0020,006b,0075,006c,0074,0061,002d,002c,0020,0068,006f,0070,0065,0061,002d,0020,006a,0061,0020,0075,0075,0073,0068,006f,0070,0065,0061,0074,0065,006f,006b,0073,0069,0061","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675331.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675331-00231326.fin.xml.txt,,,,"uometarlaisten taholta mitä ilkeimpiä huhu","0075,006f,006d,0065,0074,0061,0072,006c,0061,0069,0073,0074,0065,006e,0020,0074,0061,0068,006f,006c,0074,0061,0020,006d,0069,0074,00e4,0020,0069,006c,006b,0065,0069,006d,0070,0069,00e4,0020,0068,0075,0068,0075","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675331.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675331-00231326.fin.xml.txt,,,,"
Suosittelee uutta varastoaan arv. ","000a,0053,0075,006f,0073,0069,0074,0074,0065,006c,0065,0065,0020,0075,0075,0074,0074,0061,0020,0076,0061,0072,0061,0073,0074,006f,0061,0061,006e,0020,0061,0072,0076,002e,0020","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675331.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675331-00231326.fin.xml.txt,,,,"
miesten toimesta. Maalaisliiton puoles","000a,006d,0069,0065,0073,0074,0065,006e,0020,0074,006f,0069,006d,0065,0073,0074,0061,002e,0020,004d,0061,0061,006c,0061,0069,0073,006c,0069,0069,0074,006f,006e,0020,0070,0075,006f,006c,0065,0073","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675331.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675331-00231326.fin.xml.txt,,,,"estä maalla; kyydinpidosta ja majata-","0065,0073,0074,00e4,0020,006d,0061,0061,006c,006c,0061,003b,0020,006b,0079,0079,0064,0069,006e,0070,0069,0064,006f,0073,0074,0061,0020,006a,0061,0020,006d,0061,006a,0061,0074,0061,002d","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675331.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675331-00231326.fin.xml.txt,,,,"Kauppiaskadun 5:ssä.","004b,0061,0075,0070,0070,0069,0061,0073,006b,0061,0064,0075,006e,0020,0035,003a,0073,0073,00e4,002e","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675331.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675331-00231326.fin.xml.txt,,,,"
tuskonttokurantti) . . 4 ","000a,0074,0075,0073,006b,006f,006e,0074,0074,006f,006b,0075,0072,0061,006e,0074,0074,0069,0029,0020,002e,0020,002e,0020,0034,0020","","","none","1"
