ocreval Word Accuracy Report Version 7.0
----------------------------------------
     309   Words
     148   Misrecognized
   52.10%  Accuracy

Stopwords
   Count   Missed   %Right   Length
       2        2     0.00        1
      12       11     8.33        2
      14       13     7.14    Total

Non-stopwords
   Count   Missed   %Right   Length
       7        7     0.00        1
      52       14    73.08        2
     100       56    44.00        3
      35       14    60.00        4
      28       10    64.29        5
      19        7    63.16        6
      20       11    45.00        7
      14        6    57.14        8
      12        4    66.67        9
       4        3    25.00       10
       3        2    33.33       11
       1        1     0.00       13
     295      135    54.24    Total

Distinct Non-stopwords
   Count   Missed   %Right   Occurs
     106       46    56.60        1
      23        8    65.22        2
       7        2    71.43        3
       3        1    66.67        4
       3        1    66.67        5
       1        1     0.00        7
       2        1    50.00        8
       1        1     0.00        9
       5        1    80.00      >10
     151       62    58.94    Total

Phrases
   Count   Missed   %Right   Length
     309      148    52.10        1
     308      203    34.09        2
     307      234    23.78        3
     306      257    16.01        4
     305      272    10.82        5
     304      283     6.91        6
     303      289     4.62        7
     302      294     2.65        8

Stopwords
   Count   Missed   %Right   
       1        1     0.00   a
       1        0   100.00   at
       2        2     0.00   be
       1        1     0.00   i
       4        4     0.00   in
       4        4     0.00   on
       1        1     0.00   to

Non-stopwords
   Count   Missed   %Right   
       1        1     0.00   36
       1        0   100.00   agiter
       1        1     0.00   aiſé
       1        0   100.00   alimentaire
       1        1     0.00   ance
       3        1    66.67   animaux
       1        0   100.00   arbres
       1        0   100.00   attribuer
       1        1     0.00   attribuë
       2        1    50.00   au
       1        1     0.00   auec
       2        0   100.00   autres
       4        1    75.00   aux
       1        0   100.00   ayons
       1        0   100.00   capable
       1        0   100.00   capables
       1        0   100.00   car
       5        1    80.00   ce
       2        0   100.00   celle
       1        0   100.00   ceux
       1        1     0.00   choſe
       2        0   100.00   comme
       1        1     0.00   commune
       2        2     0.00   con
       1        0   100.00   concluons
       1        1     0.00   connoi
       1        0   100.00   contraire
       1        0   100.00   corps
       1        0   100.00   cry
       1        0   100.00   cune
       1        0   100.00   cy
       2        0   100.00   dans
      11        2    81.82   de
       1        0   100.00   dependant
       1        0   100.00   derniere
       8        0   100.00   des
       1        0   100.00   deux
       1        0   100.00   differents
       1        1     0.00   difficulté
       1        0   100.00   dit
       2        0   100.00   diuers
       1        1     0.00   diuerſes
       1        0   100.00   donc
       1        0   100.00   donne
       3        0   100.00   du
       7        7     0.00   e
       1        0   100.00   en
       1        1     0.00   ent
       1        0   100.00   entendre
       1        0   100.00   entre
       2        2     0.00   es
       1        1     0.00   eurez
       1        1     0.00   experience
       2        2     0.00   eſprits
       1        0   100.00   fait
       1        0   100.00   font
       1        0   100.00   fortes
       2        2     0.00   gnes
       1        1     0.00   gnification
       1        1     0.00   gnifient
       1        1     0.00   gro
       2        2     0.00   ible
       1        1     0.00   ieres
       1        0   100.00   ieunes
       3        1    66.67   il
       1        0   100.00   im
       1        1     0.00   impo
       1        1     0.00   ituer
       3        3     0.00   itution
       1        1     0.00   iuſques
      11        2    81.82   la
       2        0   100.00   le
      12        2    83.33   les
       4        1    75.00   leur
       2        0   100.00   leurs
       1        0   100.00   lieux
       1        1     0.00   mais
       1        0   100.00   ment
       1        0   100.00   morale
       1        0   100.00   mouuement
       1        0   100.00   n'ont
       3        1    66.67   ne
       1        0   100.00   nom
       5        2    60.00   nous
       1        0   100.00   nées
       1        1     0.00   oit
       1        1     0.00   ons
       1        0   100.00   ou
       1        1     0.00   où
       1        1     0.00   pa
       1        0   100.00   par
       2        0   100.00   parce
       1        0   100.00   parties
       1        0   100.00   pas
       1        0   100.00   pen
       1        1     0.00   penſe
       1        1     0.00   penſées
       1        1     0.00   perſonnes
       1        1     0.00   peu
       2        0   100.00   plantes
       2        0   100.00   plus
       1        1     0.00   po
       1        0   100.00   portion
       1        0   100.00   pouuons
       1        0   100.00   premiere
       1        0   100.00   pure
       1        0   100.00   purement
       1        0   100.00   qu'autant
       2        0   100.00   qu'elles
       1        0   100.00   qu'ils
      15        4    73.33   que
       2        0   100.00   qui
       1        1     0.00   raiſons
       1        1     0.00   re
       1        0   100.00   remarqué
       1        1     0.00   repreſentent
       1        0   100.00   rien
       1        1     0.00   répondre
       1        0   100.00   telle
       1        0   100.00   temerité
       2        0   100.00   temps
       1        1     0.00   tire
       1        0   100.00   traitte
       1        0   100.00   tres
       1        1     0.00   tribuë
       3        1    66.67   vie
       1        0   100.00   viuent
       1        0   100.00   vns
       1        0   100.00   voir
       1        0   100.00   volonté
       1        0   100.00   voyons
       2        0   100.00   à
       2        2     0.00   ſang
       1        1     0.00   ſans
       1        1     0.00   ſeconde
       1        1     0.00   ſelon
       1        1     0.00   ſemblable
       1        1     0.00   ſeroit
       1        1     0.00   ſeule
       2        2     0.00   ſoient
       1        1     0.00   ſommes
       3        3     0.00   ſont
       1        1     0.00   ſorte
       2        2     0.00   ſuc
       1        1     0.00   ſuiure
       1        1     0.00   ſée
      14       14     0.00   
       9        9     0.00   
       8        8     0.00   
       4        4     0.00   
       5        5     0.00   
