groundTruth,result,charsInGroundTruth,charsInResult,characterAccuracy,LCSCharStats Ground Truth Item,LCSCharStats Ground Truth Unicode,LCSCharStats OCR Result Item,LCSCharStats OCR Result Unicode,LCSCharStats OCR Error,LCSCharStats Count
/home/cnd/tmp/dev/ocr_eval_paper/enp/00680327.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00680327-00232152.deu.xml.txt,"8127","8696","0.14076535006767565","
geben worden, um in Berlin vor einer, ","000a,0067,0065,0062,0065,006e,0020,0077,006f,0072,0064,0065,006e,002c,0020,0075,006d,0020,0069,006e,0020,0042,0065,0072,006c,0069,006e,0020,0076,006f,0072,0020,0065,0069,006e,0065,0072,002c,0020","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00680327.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00680327-00232152.deu.xml.txt,,,,"reiheit des Marktes, oder die öffentli","0072,0065,0069,0068,0065,0069,0074,0020,0064,0065,0073,0020,004d,0061,0072,006b,0074,0065,0073,002c,0020,006f,0064,0065,0072,0020,0064,0069,0065,0020,00f6,0066,0066,0065,006e,0074,006c,0069","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00680327.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00680327-00232152.deu.xml.txt,,,,"
Verhaftung in einer freien Stad","000a,0056,0065,0072,0068,0061,0066,0074,0075,006e,0067,0020,0069,006e,0020,0065,0069,006e,0065,0072,0020,0066,0072,0065,0069,0065,006e,0020,0053,0074,0061,0064","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00680327.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00680327-00232152.deu.xml.txt,,,,"lären. Der Mainzer Bürger gab, ","006c,00e4,0072,0065,006e,002e,0020,0044,0065,0072,0020,004d,0061,0069,006e,007a,0065,0072,0020,0042,00fc,0072,0067,0065,0072,0020,0067,0061,0062,002c,0020","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00680327.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00680327-00232152.deu.xml.txt,,,,"
mann, der wegen Mark","000a,006d,0061,006e,006e,002c,0020,0064,0065,0072,0020,0077,0065,0067,0065,006e,0020,004d,0061,0072,006b","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00680327.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00680327-00232152.deu.xml.txt,,,,"in Folge deren einige Poli","0069,006e,0020,0046,006f,006c,0067,0065,0020,0064,0065,0072,0065,006e,0020,0065,0069,006e,0069,0067,0065,0020,0050,006f,006c,0069","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00680327.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00680327-00232152.deu.xml.txt,,,,"uldig gema","0075,006c,0064,0069,0067,0020,0067,0065,006d,0061","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00680327.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00680327-00232152.deu.xml.txt,,,,"e Verminderung der ","0065,0020,0056,0065,0072,006d,0069,006e,0064,0065,0072,0075,006e,0067,0020,0064,0065,0072,0020","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00680327.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00680327-00232152.deu.xml.txt,,,,"der Ehre und dem Karakter un","0064,0065,0072,0020,0045,0068,0072,0065,0020,0075,006e,0064,0020,0064,0065,006d,0020,004b,0061,0072,0061,006b,0074,0065,0072,0020,0075,006e","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00680327.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00680327-00232152.deu.xml.txt,,,,"ammenrottungen","0061,006d,006d,0065,006e,0072,006f,0074,0074,0075,006e,0067,0065,006e","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00680327.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00680327-00232152.deu.xml.txt,,,,"agen, oder irgend","0061,0067,0065,006e,002c,0020,006f,0064,0065,0072,0020,0069,0072,0067,0065,006e,0064","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00680327.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00680327-00232152.deu.xml.txt,,,,"ngeordneten Kommi","006e,0067,0065,006f,0072,0064,006e,0065,0074,0065,006e,0020,004b,006f,006d,006d,0069","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00680327.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00680327-00232152.deu.xml.txt,,,,"wungen, die Thüre zu ","0077,0075,006e,0067,0065,006e,002c,0020,0064,0069,0065,0020,0054,0068,00fc,0072,0065,0020,007a,0075,0020","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00680327.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00680327-00232152.deu.xml.txt,,,," eines","0020,0065,0069,006e,0065,0073","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00680327.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00680327-00232152.deu.xml.txt,,,,"t haben mü","0074,0020,0068,0061,0062,0065,006e,0020,006d,00fc","","","none","1"
